,InitialCont,ClusterSize,Time_CE_H,Total_CE_H_Dieoff,Time_H_PC,Temp_H_PC,Time Precooling,Temp Precooling,Pre_cooling,Time_Storage_R,Temp_Storage_R,PreWashRed,PreWashYN,WashingYN,Tr_Sh_P,Tr_P_Sh,Sh_Compliance,Sh_San_freq,Sh_San_Eff,Tr_Cv_P,Tr_P_Cv,Cv_Compliance,Cv_San_freq,Cv_San_Eff,Tr_St_P,Tr_P_St,St_Compliance,St_San_freq,St_San_Eff,Tr_C_P,Tr_P_C,C_Compliance,C_San_freq,C_San_Eff,TotalCFUFP,PropCont
29,100000.0,100000.0,5.885523132491654,-4.252264933943668,2.1335726545347313,15.609698404684671,0.5035190874760054,3.65178404390695,True,6.6613443958779595,5.256720527689511,1.361189901589726,True,True,0.1832798453448356,0.0035450493166330143,0.0,5000.0,-3.0,0.1789263508556613,0.0018304235381251886,0.0,2500.0,-2.0,0.19310700159394012,0.0006368214148239886,0.0,5000.0,-1.0,0.2746687654710486,0.008645353555126328,0.0,5000.0,-3.0,0.0,0.0
30,100000.0,1000.0,3.3042114458497793,-1.2498983861278365,2.7225160334866647,16.894758561632663,0.46408843459668814,3.0177355675468966,False,5.699762947897647,4.672245694839642,1.3631717330357906,True,True,0.23382006254857335,0.0013909448346306546,0.5,5000.0,-2.0,0.18502314538107112,0.0065852018625641995,0.25,2500.0,-4.0,0.2262678671307067,0.001923248776329089,0.5,7500.0,-2.0,0.2534390613031289,0.004229685651823094,0.5,5000.0,-4.0,41.0,0.00145
31,100000.0,1000.0,3.9130258853554847,-2.6800941634648243,2.5484975577523423,16.343735413538887,0.5932773772437175,3.814380688813742,True,6.733072948240974,5.054349267289083,1.1538774186092287,False,True,0.19662670825822656,0.002727157413059009,0.5,5000.0,-1.0,0.178472396687581,0.002440503630452273,0.5,2500.0,-4.0,0.18601649390998853,0.0016052698101828244,0.0,7500.0,-2.0,0.25844292705380495,0.008376706313177967,0.5,7500.0,-1.0,29.0,0.00105
32,100000.0,1000.0,4.211581428145385,-3.054895113448243,3.5526408392318567,16.28678220746909,0.5305628143318109,3.590570754258398,True,6.022016858894615,4.673646173030399,1.3577764434499529,True,True,0.23449522153339503,0.004857026207942048,0.0,7500.0,-3.0,0.1824874830879592,0.004826433831402737,0.75,7500.0,-1.0,0.24469701465507465,0.0012868705103197017,0.0,2500.0,-4.0,0.2810135393235252,0.01112615343891226,0.75,7500.0,-3.0,0.0,0.0
33,100000.0,100000.0,3.0168191187152775,-2.5894209838104336,2.082735099057275,15.823628592816295,0.5722436293114747,3.4656289064406702,True,6.481311852056388,5.297108915305605,1.372767511997417,False,True,0.2502595870446768,0.004534872648607003,0.0,7500.0,-3.0,0.2120492918631445,0.005528872269304821,0.5,5000.0,-1.0,0.15062185191936844,0.0010804866180010985,0.5,2500.0,-2.0,0.27525112481902925,0.008542033164096817,1.0,5000.0,-2.0,2.0,0.0001
34,100000.0,100000.0,5.292082963203166,-3.071395227662013,2.1647554847505552,16.75519388273045,0.44731560325825825,3.022463348517734,False,6.306847733390569,5.648703043436479,1.3707965366558739,False,True,0.16915539381205488,0.0004707333023641248,0.5,7500.0,-3.0,0.20219440595113247,0.006248085565669237,1.0,2500.0,-1.0,0.24789657964529288,0.0005662997862060822,1.0,2500.0,-1.0,0.28532150487031077,0.0077306232217373445,0.75,5000.0,-1.0,0.0,0.0
35,100000.0,10000.0,4.03131554316336,-4.03967779322656,2.6848412624192965,16.015653346061235,0.5959894725668209,3.66413316446451,False,5.687901566163171,5.5472318689380025,1.2454912814864387,True,True,0.2641300462692776,0.0022665783693883923,0.25,2500.0,-1.0,0.17518420846002405,0.01047150401789633,0.75,5000.0,-4.0,0.16618425684299543,0.00266804727958054,0.75,2500.0,-4.0,0.2826999538075031,0.013492672386979918,0.75,2500.0,-1.0,0.0,0.0
36,100000.0,1000.0,0.7829544625214643,-0.4496129748174105,3.726923163541083,16.26982615877438,0.4196883255318182,3.8271873207255105,True,5.388604615224042,5.730287228529891,1.3566254444858243,False,True,0.17890286692851742,0.0025747536676456644,0.25,2500.0,-2.0,0.18041169443921282,0.007286834040950046,0.75,2500.0,-2.0,0.16491270310072959,0.0002174377592129319,1.0,7500.0,-4.0,0.2719719941441678,0.005414055434720715,1.0,7500.0,-1.0,7392.0,0.0406
37,100000.0,1000.0,3.9670814404619286,-2.512832296283224,3.6634709823877754,16.023040191443666,0.5831605590397355,3.4992900822583826,True,6.589690720907077,5.8444344593946145,1.1523424502884363,False,False,0.25115353028187914,0.002549081216300026,0.75,7500.0,-1.0,0.19758475564453268,0.012261634911712031,0.25,7500.0,-3.0,0.22280491348959364,0.0022564150196949895,0.0,2500.0,-1.0,0.24821661019302954,0.009051624782730902,0.0,2500.0,-4.0,75.0,0.00365
38,100000.0,10000.0,4.180846653050187,-1.8556469204106287,3.8483419384112483,15.545259186789048,0.5529399061628171,3.0481221543750197,False,5.507420015846791,5.5674772004582,1.2639487082529555,True,True,0.21979881078700508,0.0024207958776591527,0.0,2500.0,-2.0,0.16202863783284907,0.004401254269910108,0.5,2500.0,-3.0,0.22229294733390767,0.0019478497871698787,0.25,2500.0,-4.0,0.2596047271439799,0.003910121709447796,0.75,5000.0,-4.0,8.0,0.00035
39,100000.0,10000.0,5.880220946396866,-3.9716875471056587,3.835768974178721,15.191005159106993,0.47729246680393533,3.2364812412875263,False,5.624932697592727,5.058771441819385,1.4043354865282223,True,False,0.20506770691672338,0.004396000500887585,1.0,2500.0,-2.0,0.201878399112491,0.013080904427270945,0.25,7500.0,-1.0,0.15265022346587864,0.0006536935332557598,0.25,2500.0,-2.0,0.27579460529555294,0.004952005073320893,0.75,7500.0,-3.0,0.0,0.0
40,100000.0,1000.0,1.5588392603908843,-1.207193467150243,2.557209035176208,16.217999896766806,0.5828992100335332,3.196015428692884,False,5.087352396636772,4.447386638935449,1.2096603357126339,True,False,0.18763538888819495,0.00281916166271448,0.0,5000.0,-2.0,0.17417115548822173,0.004340610523024391,0.5,5000.0,-1.0,0.28041126737729255,0.0010307248433404268,0.25,7500.0,-2.0,0.27808488585426067,0.002418053574969198,1.0,2500.0,-3.0,75.0,0.00345
41,100000.0,1000.0,3.3326632804312992,-1.952438228860692,3.405253455240827,16.177212710193267,0.4080635543033895,3.0319315696793194,False,6.831074040610437,4.754061471539625,1.361619620060042,False,False,0.20676988416530573,0.0012200326932558735,0.5,2500.0,-4.0,0.16474450481589045,0.0037895901240406265,0.0,7500.0,-4.0,0.14869714742508738,0.0012422354306208072,0.5,2500.0,-3.0,0.25902698116271256,0.005489673282603087,0.75,5000.0,-3.0,278.0,0.0111
42,100000.0,100000.0,2.225744120500681,-1.07044234351021,3.7428247495795977,16.72513963855763,0.5507743200949708,3.5779497269808913,False,6.328528746618516,5.048482813187203,1.1010741673573365,False,False,0.25286995674930945,0.002812598612173938,0.5,2500.0,-4.0,0.1710320361731657,0.001879679653097976,0.0,5000.0,-2.0,0.16157424556032787,0.0031836462154659607,1.0,5000.0,-1.0,0.24629874638515867,0.0027145245819983834,0.25,2500.0,-2.0,2750.0,0.12695
43,100000.0,100000.0,7.280429705966368,-3.5162430663682933,2.1973539060751923,15.634626320425296,0.42815534078682194,3.2623812884845504,False,6.219241534181338,5.824596480759476,1.4006135712215881,True,True,0.2200244055017739,0.0008453011413941986,0.5,2500.0,-1.0,0.16952871546723144,0.007468916437766399,0.75,7500.0,-3.0,0.22515025042037984,0.0015621536886524035,0.25,5000.0,-4.0,0.3014576520556814,0.00818764418862069,1.0,7500.0,-3.0,0.0,0.0
44,100000.0,1000.0,5.255803848049501,-3.9140799713089547,2.25835764335553,15.97396588836732,0.5249389829638861,3.6671290986235605,False,5.435352902294196,4.892734312978531,1.3300789682149903,True,False,0.17665051485554564,0.0034560779422196336,0.0,7500.0,-2.0,0.17379462036796614,0.003915245170159981,0.75,2500.0,-1.0,0.23567243702044074,0.0012190454762117026,0.75,5000.0,-2.0,0.28835360600893784,0.002684876172884806,1.0,5000.0,-4.0,1.0,5e-05
45,100000.0,1000.0,2.7249119371037964,-2.737194269047448,2.226424565533524,15.569605813364767,0.5773410594507152,3.4752928406578327,False,5.689557379410656,4.590253282782065,1.3050936669845177,False,True,0.2418220523841273,0.0026232372808821535,0.5,7500.0,-1.0,0.1932829904297472,0.004611304143214554,0.75,2500.0,-2.0,0.06680871110975964,0.0024704507472510006,0.5,7500.0,-3.0,0.25989600950076275,0.004971598312179044,1.0,2500.0,-3.0,188.0,0.003
46,100000.0,10000.0,3.680872338178255,-2.3722726899187268,2.8459202340341174,16.254126459891175,0.5008464297963073,3.8738131254953894,False,5.466242396283662,5.478074328881235,1.359487013852779,False,True,0.1876585659045999,0.003617417080272616,1.0,2500.0,-3.0,0.18444859821485587,0.009081751056886005,0.25,5000.0,-3.0,0.16749929713197198,0.0022560188497336275,0.5,7500.0,-1.0,0.2633884091983446,0.0030846490183844924,1.0,2500.0,-4.0,78.0,0.00295
47,100000.0,1000.0,5.014476910397905,-2.283397958272111,2.0899349660944813,15.549459239424545,0.4569193224751432,3.3541443818726195,False,6.7045990884013,4.8972272810102595,1.4286719268291652,False,True,0.2423446491029607,0.004110848701361776,0.75,7500.0,-1.0,0.1770615508201545,0.009314532743796237,1.0,7500.0,-3.0,0.20935108166257918,0.0008914292718685286,0.0,2500.0,-2.0,0.2522259169450101,0.008293689717254336,0.0,2500.0,-1.0,59.0,0.0025
48,100000.0,100000.0,3.5338755562685304,-3.6340858842463963,3.7226425393729357,16.11632753344883,0.43727599832803693,3.010824806387898,False,6.342069304429913,4.999836600391306,1.146411168369989,False,False,0.22666525559987571,0.002637877521349595,1.0,5000.0,-4.0,0.16717527815695815,0.009920782580806118,1.0,5000.0,-2.0,0.17359105753388357,0.0013738584181802274,0.0,7500.0,-3.0,0.2773672882826601,0.002072566684017685,0.0,2500.0,-3.0,8.0,0.0003
49,100000.0,100000.0,3.710435385736035,-2.165400674422575,2.522804316623054,15.095875303336253,0.4263640067009464,3.3215233934161823,False,5.901551630296343,5.193585325566498,1.3636073916974105,True,False,0.2116365119187511,0.0028176880242606252,0.0,5000.0,-1.0,0.1854532219751356,0.0096049965516294,0.75,7500.0,-4.0,0.23576262696872785,0.0008664722197108052,0.75,5000.0,-2.0,0.25923497440606064,0.002650566025169335,0.75,7500.0,-4.0,9.0,0.00045
50,100000.0,100000.0,3.503474050578035,-2.558677799413602,2.5729367358370547,16.75238679423712,0.5659055140253653,3.6193302825926317,True,6.360118268218986,4.877326654921957,1.3579910404118758,True,True,0.18325442202813041,0.0022708798276668087,1.0,5000.0,-3.0,0.16340987546486138,0.0016666179079163044,1.0,2500.0,-4.0,0.2544852772667766,0.0023151375445764075,0.5,7500.0,-1.0,0.27220937962673136,0.006387229223433556,0.25,2500.0,-2.0,0.0,0.0
51,100000.0,10000.0,4.373616059214195,-2.399491891531257,3.45384197316921,15.478140265886246,0.5433090138765404,3.3339375258576336,True,5.173889935391795,4.348406363299663,1.2025697039809762,True,False,0.18333426809259937,0.003030370372048236,0.25,7500.0,-1.0,0.1703429776492682,0.00692393682713037,0.0,7500.0,-1.0,0.16398344138262438,0.0008763970332072079,1.0,5000.0,-4.0,0.2625408179599393,0.0021285717423506325,1.0,5000.0,-2.0,3.0,0.00015
52,100000.0,10000.0,3.679651482454076,-2.5132500571839183,2.6451490190956317,15.301846019516207,0.40169168268871375,3.897961045155375,True,6.776106271721546,4.861991081991218,1.2975411291091397,True,False,0.2141200914938268,0.0032019737974577555,0.5,7500.0,-3.0,0.18554921123118004,0.0011163993960805133,1.0,7500.0,-2.0,0.18977848987731283,0.0032128233484504877,0.75,2500.0,-2.0,0.28235541722357954,0.012357650119457062,0.0,7500.0,-2.0,4.0,0.0002
53,100000.0,10000.0,3.6561542421558393,-2.9024633317421253,2.8529605488357532,15.380563930323179,0.4682407431917819,3.1631808547948737,False,5.809835323128864,4.117303748237438,1.1833517155601139,True,False,0.1897720099896695,0.0023954809626648235,0.5,5000.0,-1.0,0.16847035209426273,0.008281909247032104,0.75,5000.0,-3.0,0.27191593276813997,0.00239010342469611,0.25,5000.0,-2.0,0.26489152850754283,0.004304520600750757,0.25,2500.0,-2.0,5.0,0.0002
54,100000.0,1000.0,0.20953532928725477,-0.15099442574938482,2.817173282536752,15.715002232367393,0.4122878905426829,3.021894458094284,False,6.428804931869533,4.581626942122719,1.1889157155485643,False,False,0.20389245010575802,0.002510887718011331,0.5,5000.0,-3.0,0.17522016315057382,0.007698812826018851,0.0,5000.0,-2.0,0.2849931992464389,0.0005009315296648035,0.5,5000.0,-2.0,0.2872961097399928,0.009643507306880886,0.75,5000.0,-2.0,15816.0,0.0462
55,100000.0,1000.0,3.050402590827458,-2.094641552795167,2.465067293228654,15.5576541535838,0.4154719736193323,3.829689538485183,True,6.609001522436149,4.481592966513996,1.4297571857407496,True,True,0.25456440356144866,0.003608202764685999,0.25,5000.0,-2.0,0.19752763668608844,0.007601938894867052,0.0,5000.0,-3.0,0.2016378683558435,0.0015340199208839925,1.0,7500.0,-4.0,0.2679808576084625,0.009187629267551834,0.0,7500.0,-1.0,3.0,0.00015
56,100000.0,10000.0,4.2409458657652035,-2.7926428033858897,3.5415223014476664,16.448302404962355,0.4900723716001869,3.525434338616729,False,6.433838705879311,4.612739707962721,1.3040411879538958,False,False,0.22546415816776194,0.0019232782801686255,1.0,2500.0,-4.0,0.17819505973400557,0.0071330647457132105,0.5,2500.0,-2.0,0.25214920268130936,0.0018479095462013546,0.5,5000.0,-2.0,0.26677214415821016,0.009757438145869145,0.0,5000.0,-3.0,26.0,0.00125
57,100000.0,10000.0,4.509642446170833,-3.2251532508243317,3.4378753586397512,15.868878610694745,0.46822041179851615,3.810945659821141,False,5.296386864447176,4.389525996688,1.120150149117669,False,True,0.18526524907105277,0.0024890108755887116,1.0,7500.0,-3.0,0.16585423468361593,0.004549887717720493,1.0,5000.0,-3.0,0.14377635451977983,0.00026787443210725745,0.0,2500.0,-4.0,0.27131819679696517,0.007330976696500159,0.0,2500.0,-2.0,2.0,0.0001
58,100000.0,1000.0,0.5236113052547233,-0.37250860064300384,3.691654344098259,16.794829055896344,0.5925661578257388,3.037179980041522,True,5.098035035592934,5.001918183240939,1.366599835735597,True,False,0.2490957090749452,0.0005905176245800023,0.5,5000.0,-3.0,0.15020906544202975,0.005604078807713949,0.0,5000.0,-2.0,0.2357781503801019,0.0001476062334897436,0.75,2500.0,-2.0,0.302775123976724,0.01566736619300376,0.5,7500.0,-4.0,900.0,0.02565
59,100000.0,1000.0,0.6550287635138774,-0.6532251384845561,3.4439098219411903,16.08752867822069,0.4962338220287772,3.590742979435202,False,6.076869752521674,5.167980477830061,1.3354423215170186,False,True,0.25851971133739515,0.0024456335945539265,0.0,2500.0,-2.0,0.1673242410470396,0.006258499781288064,0.75,2500.0,-3.0,0.12667311499903428,0.00015033461433174372,1.0,5000.0,-3.0,0.30292723112025327,0.00653828697962475,0.0,2500.0,-4.0,3722.0,0.0381
60,100000.0,1000.0,2.345456929218717,-1.224525262110565,2.0363912864206393,15.542740846609922,0.536655177586649,3.546669444359004,True,6.116481005535032,5.985698291510365,1.2838438962430758,False,False,0.16654083915864254,0.003811152085319799,0.5,5000.0,-2.0,0.21201837769217768,0.011087171512496797,0.0,2500.0,-4.0,0.21629372338127673,0.0008504395361513995,0.75,7500.0,-4.0,0.2650913356494307,0.0021864532666774398,0.0,7500.0,-3.0,1453.0,0.03185
61,100000.0,1000.0,1.885169815556454,-1.2990297057396303,3.423187789728005,16.189176811985643,0.42338013241589556,3.529372383541868,True,6.651820156126801,5.757702653391656,1.1769723952362012,False,False,0.2203776703474546,0.0028911783146174604,1.0,2500.0,-2.0,0.16628483442450934,0.006714548304742469,1.0,7500.0,-1.0,0.1660604015996452,0.0007471126459963674,0.0,5000.0,-2.0,0.24685555653733993,0.0034204498501497053,0.5,2500.0,-1.0,2290.0,0.03665
62,100000.0,10000.0,2.4067908659497768,-2.099755416656467,3.8057169186670095,16.545331680836263,0.5963736925576238,3.2955162247575758,True,6.717343484066708,4.740727974395818,1.151673019923609,False,False,0.18101911915258198,0.003468977409928186,0.75,5000.0,-4.0,0.18407226582161085,0.0060516912701849895,0.75,7500.0,-1.0,0.1971100464868926,0.0017439376872874163,0.5,7500.0,-3.0,0.28002329426723344,0.012630325103343951,0.75,2500.0,-2.0,328.0,0.0151
63,100000.0,10000.0,2.2737736561518354,-1.4428519830121904,2.2945443442360802,16.2715355063959,0.4997706373130381,3.198726376488318,False,6.312799658333435,4.394749118821425,1.1974678673139634,True,True,0.18934491480712962,0.0015114106614804767,0.5,5000.0,-2.0,0.18670012141585188,0.0022998576410564503,0.75,5000.0,-2.0,0.1741572661045752,0.0016251538680413639,0.25,7500.0,-4.0,0.26049186807234076,0.0035930603197776023,0.75,2500.0,-3.0,53.0,0.0021
64,100000.0,100000.0,4.846491959251496,-2.8846443076424957,2.8968428501241306,15.46606540018502,0.5173821472650835,3.923744824551305,False,5.896539749740125,5.841095375240002,1.2184125565720316,False,False,0.20244492024525,0.0017143555625716692,1.0,2500.0,-2.0,0.17245283557937063,0.006749687928038312,0.5,5000.0,-3.0,0.28006797615726,0.0007428438493575764,0.75,7500.0,-3.0,0.2750022152934779,0.0017143112197685747,0.0,5000.0,-3.0,33.0,0.00165
65,100000.0,10000.0,0.9332062879334683,-0.6025011315394989,2.0258805350949465,15.308551537039703,0.5764731320951093,3.0814676931984892,False,6.311727336912027,4.400026639250577,1.4575705823931209,True,False,0.16953939110276853,0.0018005769538885544,0.25,5000.0,-3.0,0.18741972632385515,0.0050720753654112044,0.25,5000.0,-4.0,0.19274872209567526,0.0008188221461907595,0.0,7500.0,-3.0,0.2556663637179568,0.00797062463842829,1.0,2500.0,-1.0,146.0,0.00685
66,100000.0,1000.0,4.266125263211677,-4.000786644674946,3.3507858967313764,15.443119410417886,0.47451415419735143,3.446173228704317,True,6.1285296272188265,5.4615051473828595,1.316208354681004,False,False,0.1899914873438654,0.0003922995344374105,0.75,7500.0,-4.0,0.18371161148398274,0.008762713636717802,0.5,7500.0,-1.0,0.2574368998368446,0.0020036931241912215,0.5,7500.0,-3.0,0.25945454148139624,0.004015063015844655,0.5,7500.0,-1.0,3.0,0.00015
67,100000.0,100000.0,6.007548254408628,-5.705364502707158,3.201194630999843,16.519545777056234,0.40627495770102334,3.4070927736422414,True,6.330586261246532,4.423090442462544,1.2541986270561944,True,True,0.19481272320472798,0.004286687631096787,0.0,7500.0,-2.0,0.17609626429986683,0.003565589726849991,1.0,7500.0,-3.0,0.2109846319946346,0.0018578330587194648,0.0,5000.0,-2.0,0.2713217389355142,0.008771264508056383,0.0,5000.0,-2.0,0.0,0.0
68,100000.0,1000.0,3.959228894548,-2.469265080160232,2.2197948783466854,16.315492271740798,0.5931931041546571,3.416151581713083,True,5.7301580617229195,5.360585035264153,1.2896470537571545,False,True,0.2095572082719122,0.0029630576211878,0.75,5000.0,-4.0,0.19354390052091522,0.003010472108170462,0.25,7500.0,-2.0,0.16524287017108924,0.0012753305191391339,0.25,7500.0,-4.0,0.2862854867619366,0.012299478380012573,1.0,5000.0,-2.0,52.0,0.0026
69,100000.0,1000.0,2.400488345663632,-1.7396585114438001,3.1881724859288774,16.492136489220364,0.478842085024524,3.6849584316362898,True,6.372548917343483,5.357125021362949,1.210400799374212,True,True,0.22399219937987355,0.0019255386646787214,0.5,7500.0,-4.0,0.1651372830555061,0.0019578748730109735,0.0,2500.0,-1.0,0.0940953030533454,0.0001996169603605368,0.75,7500.0,-3.0,0.29231050833239514,0.004215803749768942,0.25,7500.0,-2.0,52.0,0.00145
70,100000.0,100000.0,3.397764291868247,-2.33305684389056,2.3238649165898875,15.181511692861937,0.5939304833695749,3.6349714795837826,False,5.219862782429735,4.900700042745225,1.1522154369812383,False,True,0.23358699094517177,0.0014290190507464298,0.5,7500.0,-3.0,0.15872040396098358,0.009331728136574971,0.75,2500.0,-3.0,0.23785026884629262,0.0007480217098753731,0.25,2500.0,-4.0,0.2840443714488663,0.010857368838325401,0.25,5000.0,-2.0,13.0,0.00065
71,100000.0,10000.0,3.66385027221261,-3.7819172431940626,2.9158038165927063,15.776248538333832,0.4997550332436108,3.0007609434516946,True,6.643609787229326,5.797460827963434,1.2500534927027342,True,False,0.24658934661363507,0.003336554180305163,1.0,7500.0,-1.0,0.18390255672533826,0.007492001393664753,0.0,7500.0,-2.0,0.23546218689262313,0.0004910708960928419,0.5,5000.0,-4.0,0.278688574868141,0.0051049505304131375,0.5,7500.0,-1.0,0.0,0.0
72,100000.0,100000.0,2.4219603648859276,-1.9974777158912806,2.270731443010368,16.148678650980962,0.5987276145750116,3.790983781769391,False,6.018794958416987,4.684880142461425,1.2917118480875867,True,True,0.2497595739641281,0.002489414210389514,1.0,2500.0,-3.0,0.1986009563798657,0.003219964484455578,1.0,2500.0,-2.0,0.17980268537209065,0.0017640999246771125,1.0,7500.0,-2.0,0.29235006982345907,0.0015122841108372075,0.5,5000.0,-4.0,0.0,0.0
73,100000.0,100000.0,4.3858273245169315,-3.120902995169729,2.391329274984625,15.651974967580555,0.5769670279665506,3.843409102554154,False,5.6374419399676245,4.5398417857791875,1.1718729494169016,True,False,0.20625073840429448,0.0024860967722556194,0.0,7500.0,-1.0,0.160850853529554,0.004740408536699938,0.75,7500.0,-3.0,0.11087167949488166,0.0014054798593243771,0.75,5000.0,-2.0,0.26094733570852013,0.006097077514366693,0.25,5000.0,-2.0,2.0,0.0001
74,100000.0,100000.0,1.5072357244515717,-1.520525869305653,3.527452789977202,15.03231697993122,0.44896469194008587,3.586885778720797,True,5.809142973436406,4.982095510039657,1.4441829207408357,False,True,0.20566348440092003,0.0036336330157334396,0.75,2500.0,-1.0,0.16532561721811226,0.006821468700687723,0.5,2500.0,-2.0,0.2737899333530671,0.0015306749257457761,0.5,7500.0,-2.0,0.2600021689055958,0.006590623010569655,0.25,7500.0,-3.0,327.0,0.01615
75,100000.0,10000.0,4.615808080594636,-2.4438244776767823,3.495463761448624,15.843895242096611,0.4887142072484632,3.4100774140496037,True,5.338490546518943,5.176219094000042,1.1995026175180221,True,False,0.2574124429614051,0.0013595549861661344,0.5,2500.0,-2.0,0.19579773329982494,0.006976147392243826,0.0,2500.0,-3.0,0.17405647990446632,0.0006327153860290493,1.0,5000.0,-2.0,0.29807890239020457,0.012267799049901242,1.0,7500.0,-3.0,3.0,0.00015
76,100000.0,10000.0,4.891321618534656,-2.875274353511922,3.670629219557025,15.56812041295179,0.5613843206143534,3.6492945973864797,False,5.816913844820942,5.1542038270737605,1.4340489805125234,True,True,0.2362040836167407,0.0017304154546045833,0.5,2500.0,-4.0,0.17824931968801178,0.012368080704134117,1.0,5000.0,-2.0,0.14643635733171084,0.00043130112774956216,1.0,5000.0,-1.0,0.3043939735165543,0.012554490426421962,0.25,7500.0,-1.0,0.0,0.0
77,100000.0,1000.0,0.825537170320287,-0.5457577211076151,3.8900573413082675,16.49246832925443,0.4374722420126044,3.1545493182562736,True,6.659156466509817,5.809000785275558,1.1331619579232504,True,True,0.20970532476135456,0.001869429713582381,1.0,7500.0,-1.0,0.18429596225060857,0.01070140226030175,0.5,5000.0,-2.0,0.22011765377534506,0.00023436561489107707,0.75,5000.0,-3.0,0.24946939090299344,0.008464455387822494,1.0,7500.0,-2.0,416.0,0.0156
78,100000.0,10000.0,6.72143959994888,-6.520457777145765,2.9817853949023876,15.652426109361233,0.40912593049973156,3.913304606911848,False,6.252123877349157,5.231628890893676,1.2397546327142537,False,False,0.19609762710076925,0.003368965049734978,0.25,7500.0,-1.0,0.18204189139932297,0.006023995945416527,0.0,2500.0,-2.0,0.28461809149121603,0.0010727359742223187,0.0,5000.0,-1.0,0.2997922868399221,0.0037860810541889504,0.5,7500.0,-1.0,0.0,0.0
79,100000.0,100000.0,4.77026231508326,-4.087428680218218,2.2263375820382314,16.209605226114114,0.41725317071624946,3.517601969177133,False,5.398930770758331,4.311881155128314,1.3832595904758187,True,True,0.1758057665005627,0.003675355915762339,0.5,2500.0,-4.0,0.1898185851858818,0.0034357155268489596,1.0,2500.0,-3.0,0.1701125856720128,0.00318740473656263,0.5,7500.0,-2.0,0.28618405554487586,0.005226336819499126,1.0,7500.0,-3.0,0.0,0.0
80,100000.0,10000.0,3.4099667066329027,-2.0600649426382653,3.337421051554897,15.703680133918535,0.586359119384045,3.756098253113433,True,6.835221221629117,5.394307224758662,1.134672721206161,True,False,0.22303447786843933,0.0027269237587567757,0.5,2500.0,-3.0,0.17921433867393183,0.005573029995216372,0.0,2500.0,-3.0,0.2534299648635873,0.0035887811037077183,0.5,2500.0,-2.0,0.25759316420021744,0.010510588346718716,0.25,7500.0,-1.0,42.0,0.0021
81,100000.0,100000.0,5.419409310402708,-4.225246814699955,2.947348090686666,16.711574705889202,0.45955415858280274,3.299854452967132,True,6.882732655520875,5.038224614313107,1.2968582824316244,True,False,0.18083871850222963,0.0018562149397970912,1.0,5000.0,-1.0,0.17108880676315513,0.007060506305000714,1.0,5000.0,-3.0,0.17656684370322243,0.0007790869204171106,0.25,2500.0,-2.0,0.2714752461380959,0.006146879332063452,0.0,7500.0,-3.0,0.0,0.0
82,100000.0,100000.0,4.167182767045581,-3.1174420989286906,3.2778969903301793,16.02320898089654,0.581854426543412,3.069011480350821,True,5.2318961029862345,5.189370657596125,1.3939460666664285,True,True,0.2481198511442635,0.00458815174868058,0.75,2500.0,-3.0,0.19046466970458753,0.007721952467873928,0.75,2500.0,-4.0,0.1612536619979577,0.002017842733394348,0.75,7500.0,-2.0,0.25594376707753635,0.0031954504137071886,1.0,2500.0,-3.0,0.0,0.0
83,100000.0,10000.0,5.50061999297262,-4.05185307848924,2.5111847309409034,15.343168602885404,0.5990954856564812,3.7940661281062193,True,5.451332709655151,5.125998282600932,1.3537870234864666,False,True,0.21742477450686745,0.004385370633816772,0.25,7500.0,-3.0,0.16897714602856254,0.008159625025746832,0.75,2500.0,-3.0,0.11789380337536956,0.0019590816927623194,0.0,2500.0,-2.0,0.3006974818361745,0.008803558333733605,1.0,2500.0,-4.0,0.0,0.0
84,100000.0,1000.0,7.3472401064412685,-4.640139842258777,3.497115122847706,15.177596839977994,0.47138723959997686,3.1794286248244883,False,5.574599684772827,4.800384638299571,1.4073396860108063,True,False,0.23010820344575753,0.002582962726943263,0.75,5000.0,-2.0,0.17796932502074966,0.012002489465107697,0.0,5000.0,-1.0,0.13845507974335247,0.0005756048043439795,0.0,2500.0,-1.0,0.2443908800226217,0.008880881271905321,0.75,2500.0,-1.0,0.0,0.0
85,100000.0,10000.0,0.681805524873668,-0.4900642993193154,3.734806329890368,15.84496764954711,0.5899062345554531,3.3087945199792914,False,6.344848588775383,5.079748090990838,1.1361693201125092,False,False,0.20770735307013855,0.002342452124650805,0.0,5000.0,-4.0,0.1711868607394354,0.0036627171274042592,0.75,2500.0,-4.0,0.19574487763762374,0.0007448784746769137,0.25,5000.0,-4.0,0.25681611205424765,0.011341166706690392,0.75,5000.0,-1.0,9861.0,0.11495
86,100000.0,100000.0,1.2142866862697175,-0.5734196459486598,2.1200346757867568,15.259465752001685,0.5110587703363342,3.8280302926930316,False,6.041105619981829,4.913972898924701,1.2280920562662012,False,False,0.21675241306896662,0.004548532855857764,0.5,2500.0,-2.0,0.18407137331187182,0.011531809406225932,0.0,2500.0,-3.0,0.17642988607916843,0.0021902079951487473,0.0,5000.0,-4.0,0.24394947594570948,0.008010728260017573,0.75,2500.0,-4.0,5589.0,0.238
