,Cont,Pick,Type,Mass,Cont Type,HI
36,247.0,2.0,H,1 Tomato,Uniform,129655.0
37,0.0,2.0,H,1 Tomato,Uniform,129655.0
38,2336.0,2.0,H,1 Tomato,Uniform,129655.0
39,68.0,2.0,H,1 Tomato,Uniform,129655.0
40,64768.0,2.0,H,1 Tomato,Uniform,129655.0
41,8424.0,2.0,H,1 Tomato,Uniform,129655.0
42,38873.0,2.0,H,1 Tomato,Uniform,129655.0
43,0.0,2.0,H,1 Tomato,Uniform,129655.0
44,0.0,2.0,H,1 Tomato,Uniform,129655.0
45,3055.0,2.0,H,1 Tomato,Uniform,129655.0
46,2277.0,2.0,H,1 Tomato,Uniform,129655.0
47,29914.0,2.0,H,1 Tomato,Uniform,129655.0
48,13980.0,2.0,H,1 Tomato,Uniform,129655.0
49,106.0,2.0,H,1 Tomato,Uniform,129655.0
0,10.0,3.0,H,1 Tomato,Uniform,129655.0
1,46930.0,3.0,H,1 Tomato,Uniform,129655.0
2,9911.0,3.0,H,1 Tomato,Uniform,129655.0
3,36146.0,3.0,H,1 Tomato,Uniform,129655.0
4,21757.0,3.0,H,1 Tomato,Uniform,129655.0
5,191.0,3.0,H,1 Tomato,Uniform,129655.0
6,319.0,3.0,H,1 Tomato,Uniform,129655.0
7,60176.0,3.0,H,1 Tomato,Uniform,129655.0
8,129655.0,3.0,H,1 Tomato,Uniform,129655.0
9,0.0,3.0,H,1 Tomato,Uniform,129655.0
10,0.0,3.0,H,1 Tomato,Uniform,129655.0
11,0.0,3.0,H,1 Tomato,Uniform,129655.0
12,36245.0,3.0,H,1 Tomato,Uniform,129655.0
13,12959.0,3.0,H,1 Tomato,Uniform,129655.0
14,141.0,3.0,H,1 Tomato,Uniform,129655.0
15,413.0,3.0,H,1 Tomato,Uniform,129655.0
16,0.0,3.0,H,1 Tomato,Uniform,129655.0
17,507.0,3.0,H,1 Tomato,Uniform,129655.0
18,13061.0,3.0,H,1 Tomato,Uniform,129655.0
19,8.0,3.0,H,1 Tomato,Uniform,129655.0
20,10183.0,3.0,H,1 Tomato,Uniform,129655.0
21,46887.0,3.0,H,1 Tomato,Uniform,129655.0
22,36221.0,3.0,H,1 Tomato,Uniform,129655.0
23,13069.0,3.0,H,1 Tomato,Uniform,129655.0
24,4698.0,3.0,H,1 Tomato,Uniform,129655.0
25,77779.0,3.0,H,1 Tomato,Uniform,129655.0
26,178.0,3.0,H,1 Tomato,Uniform,129655.0
27,6033.0,3.0,H,1 Tomato,Uniform,129655.0
28,35993.0,3.0,H,1 Tomato,Uniform,129655.0
29,118.0,3.0,H,1 Tomato,Uniform,129655.0
30,1.0,3.0,H,1 Tomato,Uniform,129655.0
31,9955.0,3.0,H,1 Tomato,Uniform,129655.0
32,35928.0,3.0,H,1 Tomato,Uniform,129655.0
33,0.0,3.0,H,1 Tomato,Uniform,129655.0
34,21927.0,3.0,H,1 Tomato,Uniform,129655.0
35,4.0,3.0,H,1 Tomato,Uniform,129655.0
36,9.0,3.0,H,1 Tomato,Uniform,129655.0
37,0.0,3.0,H,1 Tomato,Uniform,129655.0
38,69.0,3.0,H,1 Tomato,Uniform,129655.0
39,1.0,3.0,H,1 Tomato,Uniform,129655.0
40,0.0,3.0,H,1 Tomato,Uniform,129655.0
41,241.0,3.0,H,1 Tomato,Uniform,129655.0
42,1101.0,3.0,H,1 Tomato,Uniform,129655.0
43,0.0,3.0,H,1 Tomato,Uniform,129655.0
44,10098.0,3.0,H,1 Tomato,Uniform,129655.0
45,89.0,3.0,H,1 Tomato,Uniform,129655.0
46,66.0,3.0,H,1 Tomato,Uniform,129655.0
47,0.0,3.0,H,1 Tomato,Uniform,129655.0
48,399.0,3.0,H,1 Tomato,Uniform,129655.0
49,3.0,3.0,H,1 Tomato,Uniform,129655.0
0,0.0,1.0,H,1 Tomato,Uniform,131736.0
1,0.0,1.0,H,1 Tomato,Uniform,131736.0
2,0.0,1.0,H,1 Tomato,Uniform,131736.0
3,0.0,1.0,H,1 Tomato,Uniform,131736.0
4,2090.0,1.0,H,1 Tomato,Uniform,131736.0
5,0.0,1.0,H,1 Tomato,Uniform,131736.0
6,34011.0,1.0,H,1 Tomato,Uniform,131736.0
7,26314.0,1.0,H,1 Tomato,Uniform,131736.0
8,0.0,1.0,H,1 Tomato,Uniform,131736.0
9,0.0,1.0,H,1 Tomato,Uniform,131736.0
10,0.0,1.0,H,1 Tomato,Uniform,131736.0
11,9519.0,1.0,H,1 Tomato,Uniform,131736.0
12,0.0,1.0,H,1 Tomato,Uniform,131736.0
13,15643.0,1.0,H,1 Tomato,Uniform,131736.0
14,0.0,1.0,H,1 Tomato,Uniform,131736.0
15,0.0,1.0,H,1 Tomato,Uniform,131736.0
16,5533.0,1.0,H,1 Tomato,Uniform,131736.0
17,0.0,1.0,H,1 Tomato,Uniform,131736.0
18,0.0,1.0,H,1 Tomato,Uniform,131736.0
19,0.0,1.0,H,1 Tomato,Uniform,131736.0
20,0.0,1.0,H,1 Tomato,Uniform,131736.0
21,2079.0,1.0,H,1 Tomato,Uniform,131736.0
22,3421.0,1.0,H,1 Tomato,Uniform,131736.0
23,0.0,1.0,H,1 Tomato,Uniform,131736.0
24,0.0,1.0,H,1 Tomato,Uniform,131736.0
25,0.0,1.0,H,1 Tomato,Uniform,131736.0
26,1576.0,1.0,H,1 Tomato,Uniform,131736.0
27,0.0,1.0,H,1 Tomato,Uniform,131736.0
28,0.0,1.0,H,1 Tomato,Uniform,131736.0
29,44046.0,1.0,H,1 Tomato,Uniform,131736.0
30,7145.0,1.0,H,1 Tomato,Uniform,131736.0
31,0.0,1.0,H,1 Tomato,Uniform,131736.0
32,0.0,1.0,H,1 Tomato,Uniform,131736.0
33,0.0,1.0,H,1 Tomato,Uniform,131736.0
34,0.0,1.0,H,1 Tomato,Uniform,131736.0
35,0.0,1.0,H,1 Tomato,Uniform,131736.0
36,0.0,1.0,H,1 Tomato,Uniform,131736.0
37,7301.0,1.0,H,1 Tomato,Uniform,131736.0
38,0.0,1.0,H,1 Tomato,Uniform,131736.0
39,34030.0,1.0,H,1 Tomato,Uniform,131736.0
40,0.0,1.0,H,1 Tomato,Uniform,131736.0
41,20526.0,1.0,H,1 Tomato,Uniform,131736.0
42,0.0,1.0,H,1 Tomato,Uniform,131736.0
43,5738.0,1.0,H,1 Tomato,Uniform,131736.0
44,9444.0,1.0,H,1 Tomato,Uniform,131736.0
45,0.0,1.0,H,1 Tomato,Uniform,131736.0
46,0.0,1.0,H,1 Tomato,Uniform,131736.0
47,0.0,1.0,H,1 Tomato,Uniform,131736.0
48,0.0,1.0,H,1 Tomato,Uniform,131736.0
49,0.0,1.0,H,1 Tomato,Uniform,131736.0
0,5162.0,2.0,H,1 Tomato,Uniform,131736.0
1,8411.0,2.0,H,1 Tomato,Uniform,131736.0
2,30598.0,2.0,H,1 Tomato,Uniform,131736.0
3,18282.0,2.0,H,1 Tomato,Uniform,131736.0
4,54.0,2.0,H,1 Tomato,Uniform,131736.0
5,66018.0,2.0,H,1 Tomato,Uniform,131736.0
6,0.0,2.0,H,1 Tomato,Uniform,131736.0
7,0.0,2.0,H,1 Tomato,Uniform,131736.0
8,0.0,2.0,H,1 Tomato,Uniform,131736.0
9,8559.0,2.0,H,1 Tomato,Uniform,131736.0
10,0.0,2.0,H,1 Tomato,Uniform,131736.0
11,261.0,2.0,H,1 Tomato,Uniform,131736.0
12,0.0,2.0,H,1 Tomato,Uniform,131736.0
13,427.0,2.0,H,1 Tomato,Uniform,131736.0
14,0.0,2.0,H,1 Tomato,Uniform,131736.0
15,8554.0,2.0,H,1 Tomato,Uniform,131736.0
16,163.0,2.0,H,1 Tomato,Uniform,131736.0
17,0.0,2.0,H,1 Tomato,Uniform,131736.0
18,5182.0,2.0,H,1 Tomato,Uniform,131736.0
19,0.0,2.0,H,1 Tomato,Uniform,131736.0
20,3062.0,2.0,H,1 Tomato,Uniform,131736.0
21,59.0,2.0,H,1 Tomato,Uniform,131736.0
22,99.0,2.0,H,1 Tomato,Uniform,131736.0
23,0.0,2.0,H,1 Tomato,Uniform,131736.0
24,0.0,2.0,H,1 Tomato,Uniform,131736.0
25,0.0,2.0,H,1 Tomato,Uniform,131736.0
26,44.0,2.0,H,1 Tomato,Uniform,131736.0
27,0.0,2.0,H,1 Tomato,Uniform,131736.0
28,39588.0,2.0,H,1 Tomato,Uniform,131736.0
29,1284.0,2.0,H,1 Tomato,Uniform,131736.0
30,207.0,2.0,H,1 Tomato,Uniform,131736.0
31,51230.0,2.0,H,1 Tomato,Uniform,131736.0
32,0.0,2.0,H,1 Tomato,Uniform,131736.0
33,0.0,2.0,H,1 Tomato,Uniform,131736.0
34,0.0,2.0,H,1 Tomato,Uniform,131736.0
35,0.0,2.0,H,1 Tomato,Uniform,131736.0
36,14085.0,2.0,H,1 Tomato,Uniform,131736.0
37,210.0,2.0,H,1 Tomato,Uniform,131736.0
38,39195.0,2.0,H,1 Tomato,Uniform,131736.0
39,1006.0,2.0,H,1 Tomato,Uniform,131736.0
40,0.0,2.0,H,1 Tomato,Uniform,131736.0
41,570.0,2.0,H,1 Tomato,Uniform,131736.0
42,0.0,2.0,H,1 Tomato,Uniform,131736.0
43,185.0,2.0,H,1 Tomato,Uniform,131736.0
44,265.0,2.0,H,1 Tomato,Uniform,131736.0
45,5069.0,2.0,H,1 Tomato,Uniform,131736.0
46,14100.0,2.0,H,1 Tomato,Uniform,131736.0
47,0.0,2.0,H,1 Tomato,Uniform,131736.0
48,0.0,2.0,H,1 Tomato,Uniform,131736.0
49,30640.0,2.0,H,1 Tomato,Uniform,131736.0
0,135.0,3.0,H,1 Tomato,Uniform,131736.0
1,206.0,3.0,H,1 Tomato,Uniform,131736.0
2,856.0,3.0,H,1 Tomato,Uniform,131736.0
3,0.0,3.0,H,1 Tomato,Uniform,131736.0
4,6.0,3.0,H,1 Tomato,Uniform,131736.0
5,1808.0,3.0,H,1 Tomato,Uniform,131736.0
6,0.0,3.0,H,1 Tomato,Uniform,131736.0
7,0.0,3.0,H,1 Tomato,Uniform,131736.0
8,13054.0,3.0,H,1 Tomato,Uniform,131736.0
9,274.0,3.0,H,1 Tomato,Uniform,131736.0
10,36431.0,3.0,H,1 Tomato,Uniform,131736.0
11,13.0,3.0,H,1 Tomato,Uniform,131736.0
12,21998.0,3.0,H,1 Tomato,Uniform,131736.0
13,13.0,3.0,H,1 Tomato,Uniform,131736.0
14,79211.0,3.0,H,1 Tomato,Uniform,131736.0
15,223.0,3.0,H,1 Tomato,Uniform,131736.0
16,6.0,3.0,H,1 Tomato,Uniform,131736.0
17,131736.0,3.0,H,1 Tomato,Uniform,131736.0
18,125.0,3.0,H,1 Tomato,Uniform,131736.0
19,13084.0,3.0,H,1 Tomato,Uniform,131736.0
20,91.0,3.0,H,1 Tomato,Uniform,131736.0
21,1.0,3.0,H,1 Tomato,Uniform,131736.0
22,1.0,3.0,H,1 Tomato,Uniform,131736.0
23,7867.0,3.0,H,1 Tomato,Uniform,131736.0
24,61021.0,3.0,H,1 Tomato,Uniform,131736.0
25,102000.0,3.0,H,1 Tomato,Uniform,131736.0
26,0.0,3.0,H,1 Tomato,Uniform,131736.0
27,61330.0,3.0,H,1 Tomato,Uniform,131736.0
28,0.0,3.0,H,1 Tomato,Uniform,131736.0
29,49.0,3.0,H,1 Tomato,Uniform,131736.0
30,7.0,3.0,H,1 Tomato,Uniform,131736.0
31,0.0,3.0,H,1 Tomato,Uniform,131736.0
32,61396.0,3.0,H,1 Tomato,Uniform,131736.0
33,60881.0,3.0,H,1 Tomato,Uniform,131736.0
34,7877.0,3.0,H,1 Tomato,Uniform,131736.0
35,28604.0,3.0,H,1 Tomato,Uniform,131736.0
36,394.0,3.0,H,1 Tomato,Uniform,131736.0
37,7.0,3.0,H,1 Tomato,Uniform,131736.0
38,1030.0,3.0,H,1 Tomato,Uniform,131736.0
39,24.0,3.0,H,1 Tomato,Uniform,131736.0
40,60883.0,3.0,H,1 Tomato,Uniform,131736.0
41,19.0,3.0,H,1 Tomato,Uniform,131736.0
42,79101.0,3.0,H,1 Tomato,Uniform,131736.0
43,6.0,3.0,H,1 Tomato,Uniform,131736.0
44,8.0,3.0,H,1 Tomato,Uniform,131736.0
45,142.0,3.0,H,1 Tomato,Uniform,131736.0
46,435.0,3.0,H,1 Tomato,Uniform,131736.0
47,10253.0,3.0,H,1 Tomato,Uniform,131736.0
48,13187.0,3.0,H,1 Tomato,Uniform,131736.0
49,787.0,3.0,H,1 Tomato,Uniform,131736.0
0,0.0,1.0,H,1 Tomato,Uniform,146895.0
1,0.0,1.0,H,1 Tomato,Uniform,146895.0
2,0.0,1.0,H,1 Tomato,Uniform,146895.0
3,0.0,1.0,H,1 Tomato,Uniform,146895.0
4,0.0,1.0,H,1 Tomato,Uniform,146895.0
5,0.0,1.0,H,1 Tomato,Uniform,146895.0
6,37917.0,1.0,H,1 Tomato,Uniform,146895.0
7,0.0,1.0,H,1 Tomato,Uniform,146895.0
8,0.0,1.0,H,1 Tomato,Uniform,146895.0
9,0.0,1.0,H,1 Tomato,Uniform,146895.0
10,48769.0,1.0,H,1 Tomato,Uniform,146895.0
11,2223.0,1.0,H,1 Tomato,Uniform,146895.0
12,0.0,1.0,H,1 Tomato,Uniform,146895.0
13,0.0,1.0,H,1 Tomato,Uniform,146895.0
14,0.0,1.0,H,1 Tomato,Uniform,146895.0
15,0.0,1.0,H,1 Tomato,Uniform,146895.0
16,0.0,1.0,H,1 Tomato,Uniform,146895.0
17,10586.0,1.0,H,1 Tomato,Uniform,146895.0
18,0.0,1.0,H,1 Tomato,Uniform,146895.0
19,17687.0,1.0,H,1 Tomato,Uniform,146895.0
20,4794.0,1.0,H,1 Tomato,Uniform,146895.0
21,0.0,1.0,H,1 Tomato,Uniform,146895.0
22,13738.0,1.0,H,1 Tomato,Uniform,146895.0
23,0.0,1.0,H,1 Tomato,Uniform,146895.0
24,0.0,1.0,H,1 Tomato,Uniform,146895.0
25,2294.0,1.0,H,1 Tomato,Uniform,146895.0
26,0.0,1.0,H,1 Tomato,Uniform,146895.0
27,0.0,1.0,H,1 Tomato,Uniform,146895.0
28,0.0,1.0,H,1 Tomato,Uniform,146895.0
29,38093.0,1.0,H,1 Tomato,Uniform,146895.0
30,0.0,1.0,H,1 Tomato,Uniform,146895.0
31,0.0,1.0,H,1 Tomato,Uniform,146895.0
32,10623.0,1.0,H,1 Tomato,Uniform,146895.0
33,0.0,1.0,H,1 Tomato,Uniform,146895.0
34,48882.0,1.0,H,1 Tomato,Uniform,146895.0
35,0.0,1.0,H,1 Tomato,Uniform,146895.0
36,3627.0,1.0,H,1 Tomato,Uniform,146895.0
37,0.0,1.0,H,1 Tomato,Uniform,146895.0
38,0.0,1.0,H,1 Tomato,Uniform,146895.0
39,0.0,1.0,H,1 Tomato,Uniform,146895.0
40,0.0,1.0,H,1 Tomato,Uniform,146895.0
41,2319.0,1.0,H,1 Tomato,Uniform,146895.0
42,0.0,1.0,H,1 Tomato,Uniform,146895.0
43,0.0,1.0,H,1 Tomato,Uniform,146895.0
44,17727.0,1.0,H,1 Tomato,Uniform,146895.0
45,0.0,1.0,H,1 Tomato,Uniform,146895.0
46,4974.0,1.0,H,1 Tomato,Uniform,146895.0
47,0.0,1.0,H,1 Tomato,Uniform,146895.0
48,0.0,1.0,H,1 Tomato,Uniform,146895.0
49,0.0,1.0,H,1 Tomato,Uniform,146895.0
0,0.0,2.0,H,1 Tomato,Uniform,146895.0
1,0.0,2.0,H,1 Tomato,Uniform,146895.0
2,15731.0,2.0,H,1 Tomato,Uniform,146895.0
3,9393.0,2.0,H,1 Tomato,Uniform,146895.0
4,5789.0,2.0,H,1 Tomato,Uniform,146895.0
5,0.0,2.0,H,1 Tomato,Uniform,146895.0
6,1089.0,2.0,H,1 Tomato,Uniform,146895.0
7,43996.0,2.0,H,1 Tomato,Uniform,146895.0
8,0.0,2.0,H,1 Tomato,Uniform,146895.0
9,0.0,2.0,H,1 Tomato,Uniform,146895.0
10,0.0,2.0,H,1 Tomato,Uniform,146895.0
11,59.0,2.0,H,1 Tomato,Uniform,146895.0
12,0.0,2.0,H,1 Tomato,Uniform,146895.0
13,44145.0,2.0,H,1 Tomato,Uniform,146895.0
14,26652.0,2.0,H,1 Tomato,Uniform,146895.0
15,0.0,2.0,H,1 Tomato,Uniform,146895.0
16,12232.0,2.0,H,1 Tomato,Uniform,146895.0
17,327.0,2.0,H,1 Tomato,Uniform,146895.0
18,0.0,2.0,H,1 Tomato,Uniform,146895.0
19,505.0,2.0,H,1 Tomato,Uniform,146895.0
20,129.0,2.0,H,1 Tomato,Uniform,146895.0
21,26490.0,2.0,H,1 Tomato,Uniform,146895.0
22,397.0,2.0,H,1 Tomato,Uniform,146895.0
23,2537.0,2.0,H,1 Tomato,Uniform,146895.0
24,20413.0,2.0,H,1 Tomato,Uniform,146895.0
25,61.0,2.0,H,1 Tomato,Uniform,146895.0
26,0.0,2.0,H,1 Tomato,Uniform,146895.0
27,0.0,2.0,H,1 Tomato,Uniform,146895.0
28,0.0,2.0,H,1 Tomato,Uniform,146895.0
29,1018.0,2.0,H,1 Tomato,Uniform,146895.0
30,0.0,2.0,H,1 Tomato,Uniform,146895.0
31,44287.0,2.0,H,1 Tomato,Uniform,146895.0
32,289.0,2.0,H,1 Tomato,Uniform,146895.0
33,0.0,2.0,H,1 Tomato,Uniform,146895.0
34,1340.0,2.0,H,1 Tomato,Uniform,146895.0
35,4360.0,2.0,H,1 Tomato,Uniform,146895.0
36,0.0,2.0,H,1 Tomato,Uniform,146895.0
37,0.0,2.0,H,1 Tomato,Uniform,146895.0
38,56883.0,2.0,H,1 Tomato,Uniform,146895.0
39,0.0,2.0,H,1 Tomato,Uniform,146895.0
40,2627.0,2.0,H,1 Tomato,Uniform,146895.0
41,63.0,2.0,H,1 Tomato,Uniform,146895.0
42,0.0,2.0,H,1 Tomato,Uniform,146895.0
43,0.0,2.0,H,1 Tomato,Uniform,146895.0
44,467.0,2.0,H,1 Tomato,Uniform,146895.0
45,7442.0,2.0,H,1 Tomato,Uniform,146895.0
46,162.0,2.0,H,1 Tomato,Uniform,146895.0
47,0.0,2.0,H,1 Tomato,Uniform,146895.0
48,4485.0,2.0,H,1 Tomato,Uniform,146895.0
49,0.0,2.0,H,1 Tomato,Uniform,146895.0
0,5214.0,3.0,H,1 Tomato,Uniform,146895.0
1,52854.0,3.0,H,1 Tomato,Uniform,146895.0
2,423.0,3.0,H,1 Tomato,Uniform,146895.0
3,265.0,3.0,H,1 Tomato,Uniform,146895.0
4,154.0,3.0,H,1 Tomato,Uniform,146895.0
5,31547.0,3.0,H,1 Tomato,Uniform,146895.0
6,32.0,3.0,H,1 Tomato,Uniform,146895.0
7,0.0,3.0,H,1 Tomato,Uniform,146895.0
8,24803.0,3.0,H,1 Tomato,Uniform,146895.0
9,87967.0,3.0,H,1 Tomato,Uniform,146895.0
10,0.0,3.0,H,1 Tomato,Uniform,146895.0
11,2.0,3.0,H,1 Tomato,Uniform,146895.0
12,146895.0,3.0,H,1 Tomato,Uniform,146895.0
13,0.0,3.0,H,1 Tomato,Uniform,146895.0
14,708.0,3.0,H,1 Tomato,Uniform,146895.0
15,146895.0,3.0,H,1 Tomato,Uniform,146895.0
16,354.0,3.0,H,1 Tomato,Uniform,146895.0
17,12.0,3.0,H,1 Tomato,Uniform,146895.0
18,87980.0,3.0,H,1 Tomato,Uniform,146895.0
19,20.0,3.0,H,1 Tomato,Uniform,146895.0
20,3.0,3.0,H,1 Tomato,Uniform,146895.0
21,0.0,3.0,H,1 Tomato,Uniform,146895.0
22,10.0,3.0,H,1 Tomato,Uniform,146895.0
23,76.0,3.0,H,1 Tomato,Uniform,146895.0
24,0.0,3.0,H,1 Tomato,Uniform,146895.0
25,1.0,3.0,H,1 Tomato,Uniform,146895.0
26,113489.0,3.0,H,1 Tomato,Uniform,146895.0
27,146895.0,3.0,H,1 Tomato,Uniform,146895.0
28,14674.0,3.0,H,1 Tomato,Uniform,146895.0
29,20.0,3.0,H,1 Tomato,Uniform,146895.0
30,5212.0,3.0,H,1 Tomato,Uniform,146895.0
31,1230.0,3.0,H,1 Tomato,Uniform,146895.0
32,0.0,3.0,H,1 Tomato,Uniform,146895.0
33,52507.0,3.0,H,1 Tomato,Uniform,146895.0
34,41.0,3.0,H,1 Tomato,Uniform,146895.0
35,139.0,3.0,H,1 Tomato,Uniform,146895.0
36,0.0,3.0,H,1 Tomato,Uniform,146895.0
37,88129.0,3.0,H,1 Tomato,Uniform,146895.0
38,0.0,3.0,H,1 Tomato,Uniform,146895.0
39,6855.0,3.0,H,1 Tomato,Uniform,146895.0
40,76.0,3.0,H,1 Tomato,Uniform,146895.0
41,1.0,3.0,H,1 Tomato,Uniform,146895.0
42,146895.0,3.0,H,1 Tomato,Uniform,146895.0
43,88081.0,3.0,H,1 Tomato,Uniform,146895.0
44,10.0,3.0,H,1 Tomato,Uniform,146895.0
45,217.0,3.0,H,1 Tomato,Uniform,146895.0
46,2.0,3.0,H,1 Tomato,Uniform,146895.0
47,5250.0,3.0,H,1 Tomato,Uniform,146895.0
48,135.0,3.0,H,1 Tomato,Uniform,146895.0
49,11534.0,3.0,H,1 Tomato,Uniform,146895.0
0,30541.0,1.0,H,1 Tomato,Uniform,118903.0
1,0.0,1.0,H,1 Tomato,Uniform,118903.0
2,0.0,1.0,H,1 Tomato,Uniform,118903.0
3,18359.0,1.0,H,1 Tomato,Uniform,118903.0
4,1870.0,1.0,H,1 Tomato,Uniform,118903.0
5,0.0,1.0,H,1 Tomato,Uniform,118903.0
6,0.0,1.0,H,1 Tomato,Uniform,118903.0
7,8645.0,1.0,H,1 Tomato,Uniform,118903.0
8,0.0,1.0,H,1 Tomato,Uniform,118903.0
9,0.0,1.0,H,1 Tomato,Uniform,118903.0
10,23936.0,1.0,H,1 Tomato,Uniform,118903.0
11,0.0,1.0,H,1 Tomato,Uniform,118903.0
12,0.0,1.0,H,1 Tomato,Uniform,118903.0
13,0.0,1.0,H,1 Tomato,Uniform,118903.0
14,30562.0,1.0,H,1 Tomato,Uniform,118903.0
15,0.0,1.0,H,1 Tomato,Uniform,118903.0
16,0.0,1.0,H,1 Tomato,Uniform,118903.0
17,0.0,1.0,H,1 Tomato,Uniform,118903.0
18,0.0,1.0,H,1 Tomato,Uniform,118903.0
19,11034.0,1.0,H,1 Tomato,Uniform,118903.0
20,1756.0,1.0,H,1 Tomato,Uniform,118903.0
21,0.0,1.0,H,1 Tomato,Uniform,118903.0
22,18196.0,1.0,H,1 Tomato,Uniform,118903.0
23,0.0,1.0,H,1 Tomato,Uniform,118903.0
24,6479.0,1.0,H,1 Tomato,Uniform,118903.0
25,0.0,1.0,H,1 Tomato,Uniform,118903.0
26,30444.0,1.0,H,1 Tomato,Uniform,118903.0
27,0.0,1.0,H,1 Tomato,Uniform,118903.0
28,0.0,1.0,H,1 Tomato,Uniform,118903.0
29,0.0,1.0,H,1 Tomato,Uniform,118903.0
30,0.0,1.0,H,1 Tomato,Uniform,118903.0
31,39588.0,1.0,H,1 Tomato,Uniform,118903.0
32,5092.0,1.0,H,1 Tomato,Uniform,118903.0
33,2391.0,1.0,H,1 Tomato,Uniform,118903.0
34,0.0,1.0,H,1 Tomato,Uniform,118903.0
35,0.0,1.0,H,1 Tomato,Uniform,118903.0
36,0.0,1.0,H,1 Tomato,Uniform,118903.0
37,0.0,1.0,H,1 Tomato,Uniform,118903.0
38,8512.0,1.0,H,1 Tomato,Uniform,118903.0
39,0.0,1.0,H,1 Tomato,Uniform,118903.0
40,0.0,1.0,H,1 Tomato,Uniform,118903.0
41,0.0,1.0,H,1 Tomato,Uniform,118903.0
42,3043.0,1.0,H,1 Tomato,Uniform,118903.0
43,0.0,1.0,H,1 Tomato,Uniform,118903.0
44,1468.0,1.0,H,1 Tomato,Uniform,118903.0
45,0.0,1.0,H,1 Tomato,Uniform,118903.0
46,0.0,1.0,H,1 Tomato,Uniform,118903.0
47,0.0,1.0,H,1 Tomato,Uniform,118903.0
48,0.0,1.0,H,1 Tomato,Uniform,118903.0
49,0.0,1.0,H,1 Tomato,Uniform,118903.0
0,882.0,2.0,H,1 Tomato,Uniform,118903.0
1,59278.0,2.0,H,1 Tomato,Uniform,118903.0
2,2768.0,2.0,H,1 Tomato,Uniform,118903.0
3,499.0,2.0,H,1 Tomato,Uniform,118903.0
4,49.0,2.0,H,1 Tomato,Uniform,118903.0
5,3546.0,2.0,H,1 Tomato,Uniform,118903.0
6,0.0,2.0,H,1 Tomato,Uniform,118903.0
7,213.0,2.0,H,1 Tomato,Uniform,118903.0
8,12971.0,2.0,H,1 Tomato,Uniform,118903.0
9,2692.0,2.0,H,1 Tomato,Uniform,118903.0
10,677.0,2.0,H,1 Tomato,Uniform,118903.0
11,0.0,2.0,H,1 Tomato,Uniform,118903.0
12,21453.0,2.0,H,1 Tomato,Uniform,118903.0
13,2239.0,2.0,H,1 Tomato,Uniform,118903.0
14,0.0,2.0,H,1 Tomato,Uniform,118903.0
15,59588.0,2.0,H,1 Tomato,Uniform,118903.0
16,0.0,2.0,H,1 Tomato,Uniform,118903.0
17,2854.0,2.0,H,1 Tomato,Uniform,118903.0
18,0.0,2.0,H,1 Tomato,Uniform,118903.0
19,0.0,2.0,H,1 Tomato,Uniform,118903.0
20,45.0,2.0,H,1 Tomato,Uniform,118903.0
21,2801.0,2.0,H,1 Tomato,Uniform,118903.0
22,483.0,2.0,H,1 Tomato,Uniform,118903.0
23,35584.0,2.0,H,1 Tomato,Uniform,118903.0
24,160.0,2.0,H,1 Tomato,Uniform,118903.0
25,4692.0,2.0,H,1 Tomato,Uniform,118903.0
26,892.0,2.0,H,1 Tomato,Uniform,118903.0
27,16529.0,2.0,H,1 Tomato,Uniform,118903.0
28,7698.0,2.0,H,1 Tomato,Uniform,118903.0
29,2751.0,2.0,H,1 Tomato,Uniform,118903.0
30,16517.0,2.0,H,1 Tomato,Uniform,118903.0
31,0.0,2.0,H,1 Tomato,Uniform,118903.0
32,0.0,2.0,H,1 Tomato,Uniform,118903.0
33,78.0,2.0,H,1 Tomato,Uniform,118903.0
34,16642.0,2.0,H,1 Tomato,Uniform,118903.0
35,0.0,2.0,H,1 Tomato,Uniform,118903.0
36,0.0,2.0,H,1 Tomato,Uniform,118903.0
37,4527.0,2.0,H,1 Tomato,Uniform,118903.0
38,254.0,2.0,H,1 Tomato,Uniform,118903.0
39,0.0,2.0,H,1 Tomato,Uniform,118903.0
40,5908.0,2.0,H,1 Tomato,Uniform,118903.0
41,0.0,2.0,H,1 Tomato,Uniform,118903.0
42,77.0,2.0,H,1 Tomato,Uniform,118903.0
43,12708.0,2.0,H,1 Tomato,Uniform,118903.0
44,41.0,2.0,H,1 Tomato,Uniform,118903.0
45,0.0,2.0,H,1 Tomato,Uniform,118903.0
46,0.0,2.0,H,1 Tomato,Uniform,118903.0
47,3595.0,2.0,H,1 Tomato,Uniform,118903.0
48,0.0,2.0,H,1 Tomato,Uniform,118903.0
49,6042.0,2.0,H,1 Tomato,Uniform,118903.0
0,22.0,3.0,H,1 Tomato,Uniform,118903.0
1,1669.0,3.0,H,1 Tomato,Uniform,118903.0
2,80.0,3.0,H,1 Tomato,Uniform,118903.0
3,14.0,3.0,H,1 Tomato,Uniform,118903.0
4,0.0,3.0,H,1 Tomato,Uniform,118903.0
5,92.0,3.0,H,1 Tomato,Uniform,118903.0
6,42969.0,3.0,H,1 Tomato,Uniform,118903.0
7,4.0,3.0,H,1 Tomato,Uniform,118903.0
8,351.0,3.0,H,1 Tomato,Uniform,118903.0
9,74.0,3.0,H,1 Tomato,Uniform,118903.0
10,10.0,3.0,H,1 Tomato,Uniform,118903.0
