,Total CFU,HI,Type,ContType,Mass
41,162.0,22.0,Harvest,Point Source,6 Tomatoes
42,34.0,22.0,Harvest,Point Source,6 Tomatoes
43,220.0,22.0,Harvest,Point Source,6 Tomatoes
44,39.0,22.0,Harvest,Point Source,6 Tomatoes
45,166.0,22.0,Harvest,Point Source,6 Tomatoes
46,166.0,22.0,Harvest,Point Source,6 Tomatoes
47,46.0,22.0,Harvest,Point Source,6 Tomatoes
48,0.0,22.0,Harvest,Point Source,6 Tomatoes
49,13.0,22.0,Harvest,Point Source,6 Tomatoes
0,139.0,23.0,Harvest,Point Source,6 Tomatoes
1,67.0,23.0,Harvest,Point Source,6 Tomatoes
2,36.0,23.0,Harvest,Point Source,6 Tomatoes
3,88.0,23.0,Harvest,Point Source,6 Tomatoes
4,1680.0,23.0,Harvest,Point Source,6 Tomatoes
5,929.0,23.0,Harvest,Point Source,6 Tomatoes
6,860.0,23.0,Harvest,Point Source,6 Tomatoes
7,308.0,23.0,Harvest,Point Source,6 Tomatoes
8,267.0,23.0,Harvest,Point Source,6 Tomatoes
9,159.0,23.0,Harvest,Point Source,6 Tomatoes
10,907.0,23.0,Harvest,Point Source,6 Tomatoes
11,796.0,23.0,Harvest,Point Source,6 Tomatoes
12,502.0,23.0,Harvest,Point Source,6 Tomatoes
13,314.0,23.0,Harvest,Point Source,6 Tomatoes
14,313.0,23.0,Harvest,Point Source,6 Tomatoes
15,1501.0,23.0,Harvest,Point Source,6 Tomatoes
16,76.0,23.0,Harvest,Point Source,6 Tomatoes
17,45.0,23.0,Harvest,Point Source,6 Tomatoes
18,31.0,23.0,Harvest,Point Source,6 Tomatoes
19,4756.0,23.0,Harvest,Point Source,6 Tomatoes
20,22.0,23.0,Harvest,Point Source,6 Tomatoes
21,133.0,23.0,Harvest,Point Source,6 Tomatoes
22,38.0,23.0,Harvest,Point Source,6 Tomatoes
23,243.0,23.0,Harvest,Point Source,6 Tomatoes
24,25.0,23.0,Harvest,Point Source,6 Tomatoes
25,164.0,23.0,Harvest,Point Source,6 Tomatoes
26,142.0,23.0,Harvest,Point Source,6 Tomatoes
27,35.0,23.0,Harvest,Point Source,6 Tomatoes
28,0.0,23.0,Harvest,Point Source,6 Tomatoes
29,14.0,23.0,Harvest,Point Source,6 Tomatoes
30,53.0,23.0,Harvest,Point Source,6 Tomatoes
31,524.0,23.0,Harvest,Point Source,6 Tomatoes
32,147.0,23.0,Harvest,Point Source,6 Tomatoes
33,486.0,23.0,Harvest,Point Source,6 Tomatoes
34,2085.0,23.0,Harvest,Point Source,6 Tomatoes
35,85.0,23.0,Harvest,Point Source,6 Tomatoes
36,283.0,23.0,Harvest,Point Source,6 Tomatoes
37,320.0,23.0,Harvest,Point Source,6 Tomatoes
38,552.0,23.0,Harvest,Point Source,6 Tomatoes
39,174.0,23.0,Harvest,Point Source,6 Tomatoes
40,182.0,23.0,Harvest,Point Source,6 Tomatoes
41,280.0,23.0,Harvest,Point Source,6 Tomatoes
42,143.0,23.0,Harvest,Point Source,6 Tomatoes
43,367.0,23.0,Harvest,Point Source,6 Tomatoes
44,976.0,23.0,Harvest,Point Source,6 Tomatoes
45,1618.0,23.0,Harvest,Point Source,6 Tomatoes
46,382.0,23.0,Harvest,Point Source,6 Tomatoes
47,489.0,23.0,Harvest,Point Source,6 Tomatoes
48,233.0,23.0,Harvest,Point Source,6 Tomatoes
49,1495.0,23.0,Harvest,Point Source,6 Tomatoes
0,14.0,24.0,Harvest,Point Source,6 Tomatoes
1,142.0,24.0,Harvest,Point Source,6 Tomatoes
2,33.0,24.0,Harvest,Point Source,6 Tomatoes
3,189.0,24.0,Harvest,Point Source,6 Tomatoes
4,25.0,24.0,Harvest,Point Source,6 Tomatoes
5,140.0,24.0,Harvest,Point Source,6 Tomatoes
6,159.0,24.0,Harvest,Point Source,6 Tomatoes
7,48.0,24.0,Harvest,Point Source,6 Tomatoes
8,0.0,24.0,Harvest,Point Source,6 Tomatoes
9,24.0,24.0,Harvest,Point Source,6 Tomatoes
10,40.0,24.0,Harvest,Point Source,6 Tomatoes
11,508.0,24.0,Harvest,Point Source,6 Tomatoes
12,158.0,24.0,Harvest,Point Source,6 Tomatoes
13,537.0,24.0,Harvest,Point Source,6 Tomatoes
14,1943.0,24.0,Harvest,Point Source,6 Tomatoes
15,69.0,24.0,Harvest,Point Source,6 Tomatoes
16,306.0,24.0,Harvest,Point Source,6 Tomatoes
17,309.0,24.0,Harvest,Point Source,6 Tomatoes
18,519.0,24.0,Harvest,Point Source,6 Tomatoes
19,217.0,24.0,Harvest,Point Source,6 Tomatoes
20,166.0,24.0,Harvest,Point Source,6 Tomatoes
21,269.0,24.0,Harvest,Point Source,6 Tomatoes
22,154.0,24.0,Harvest,Point Source,6 Tomatoes
23,301.0,24.0,Harvest,Point Source,6 Tomatoes
24,956.0,24.0,Harvest,Point Source,6 Tomatoes
25,1680.0,24.0,Harvest,Point Source,6 Tomatoes
26,400.0,24.0,Harvest,Point Source,6 Tomatoes
27,444.0,24.0,Harvest,Point Source,6 Tomatoes
28,236.0,24.0,Harvest,Point Source,6 Tomatoes
29,1454.0,24.0,Harvest,Point Source,6 Tomatoes
30,520.0,24.0,Harvest,Point Source,6 Tomatoes
31,1415.0,24.0,Harvest,Point Source,6 Tomatoes
32,75.0,24.0,Harvest,Point Source,6 Tomatoes
33,203.0,24.0,Harvest,Point Source,6 Tomatoes
34,69.0,24.0,Harvest,Point Source,6 Tomatoes
35,23.0,24.0,Harvest,Point Source,6 Tomatoes
36,251.0,24.0,Harvest,Point Source,6 Tomatoes
37,1176.0,24.0,Harvest,Point Source,6 Tomatoes
38,166.0,24.0,Harvest,Point Source,6 Tomatoes
39,179.0,24.0,Harvest,Point Source,6 Tomatoes
40,4894.0,24.0,Harvest,Point Source,6 Tomatoes
41,364.0,24.0,Harvest,Point Source,6 Tomatoes
42,567.0,24.0,Harvest,Point Source,6 Tomatoes
43,76.0,24.0,Harvest,Point Source,6 Tomatoes
44,107.0,24.0,Harvest,Point Source,6 Tomatoes
45,263.0,24.0,Harvest,Point Source,6 Tomatoes
46,355.0,24.0,Harvest,Point Source,6 Tomatoes
47,65.0,24.0,Harvest,Point Source,6 Tomatoes
48,55.0,24.0,Harvest,Point Source,6 Tomatoes
49,400.0,24.0,Harvest,Point Source,6 Tomatoes
0,166.0,25.0,Harvest,Point Source,6 Tomatoes
1,283.0,25.0,Harvest,Point Source,6 Tomatoes
2,154.0,25.0,Harvest,Point Source,6 Tomatoes
3,344.0,25.0,Harvest,Point Source,6 Tomatoes
4,961.0,25.0,Harvest,Point Source,6 Tomatoes
5,1637.0,25.0,Harvest,Point Source,6 Tomatoes
6,390.0,25.0,Harvest,Point Source,6 Tomatoes
7,462.0,25.0,Harvest,Point Source,6 Tomatoes
8,245.0,25.0,Harvest,Point Source,6 Tomatoes
9,1542.0,25.0,Harvest,Point Source,6 Tomatoes
10,459.0,25.0,Harvest,Point Source,6 Tomatoes
11,1432.0,25.0,Harvest,Point Source,6 Tomatoes
12,78.0,25.0,Harvest,Point Source,6 Tomatoes
13,188.0,25.0,Harvest,Point Source,6 Tomatoes
14,80.0,25.0,Harvest,Point Source,6 Tomatoes
15,24.0,25.0,Harvest,Point Source,6 Tomatoes
16,265.0,25.0,Harvest,Point Source,6 Tomatoes
17,1154.0,25.0,Harvest,Point Source,6 Tomatoes
18,136.0,25.0,Harvest,Point Source,6 Tomatoes
19,179.0,25.0,Harvest,Point Source,6 Tomatoes
20,4911.0,25.0,Harvest,Point Source,6 Tomatoes
21,372.0,25.0,Harvest,Point Source,6 Tomatoes
22,527.0,25.0,Harvest,Point Source,6 Tomatoes
23,82.0,25.0,Harvest,Point Source,6 Tomatoes
24,90.0,25.0,Harvest,Point Source,6 Tomatoes
25,285.0,25.0,Harvest,Point Source,6 Tomatoes
26,415.0,25.0,Harvest,Point Source,6 Tomatoes
27,89.0,25.0,Harvest,Point Source,6 Tomatoes
28,61.0,25.0,Harvest,Point Source,6 Tomatoes
29,341.0,25.0,Harvest,Point Source,6 Tomatoes
30,80.0,25.0,Harvest,Point Source,6 Tomatoes
31,663.0,25.0,Harvest,Point Source,6 Tomatoes
32,31.0,25.0,Harvest,Point Source,6 Tomatoes
33,281.0,25.0,Harvest,Point Source,6 Tomatoes
34,250.0,25.0,Harvest,Point Source,6 Tomatoes
35,252.0,25.0,Harvest,Point Source,6 Tomatoes
36,1253.0,25.0,Harvest,Point Source,6 Tomatoes
37,201.0,25.0,Harvest,Point Source,6 Tomatoes
38,242.0,25.0,Harvest,Point Source,6 Tomatoes
39,499.0,25.0,Harvest,Point Source,6 Tomatoes
40,44.0,25.0,Harvest,Point Source,6 Tomatoes
41,37.0,25.0,Harvest,Point Source,6 Tomatoes
42,68.0,25.0,Harvest,Point Source,6 Tomatoes
43,61.0,25.0,Harvest,Point Source,6 Tomatoes
44,102.0,25.0,Harvest,Point Source,6 Tomatoes
45,992.0,25.0,Harvest,Point Source,6 Tomatoes
46,472.0,25.0,Harvest,Point Source,6 Tomatoes
47,84.0,25.0,Harvest,Point Source,6 Tomatoes
48,321.0,25.0,Harvest,Point Source,6 Tomatoes
49,230.0,25.0,Harvest,Point Source,6 Tomatoes
0,4910.0,26.0,Harvest,Point Source,6 Tomatoes
1,346.0,26.0,Harvest,Point Source,6 Tomatoes
2,551.0,26.0,Harvest,Point Source,6 Tomatoes
3,85.0,26.0,Harvest,Point Source,6 Tomatoes
4,108.0,26.0,Harvest,Point Source,6 Tomatoes
5,262.0,26.0,Harvest,Point Source,6 Tomatoes
6,389.0,26.0,Harvest,Point Source,6 Tomatoes
7,76.0,26.0,Harvest,Point Source,6 Tomatoes
8,59.0,26.0,Harvest,Point Source,6 Tomatoes
9,399.0,26.0,Harvest,Point Source,6 Tomatoes
10,71.0,26.0,Harvest,Point Source,6 Tomatoes
11,713.0,26.0,Harvest,Point Source,6 Tomatoes
12,44.0,26.0,Harvest,Point Source,6 Tomatoes
13,257.0,26.0,Harvest,Point Source,6 Tomatoes
14,255.0,26.0,Harvest,Point Source,6 Tomatoes
15,259.0,26.0,Harvest,Point Source,6 Tomatoes
16,1217.0,26.0,Harvest,Point Source,6 Tomatoes
17,156.0,26.0,Harvest,Point Source,6 Tomatoes
18,239.0,26.0,Harvest,Point Source,6 Tomatoes
19,524.0,26.0,Harvest,Point Source,6 Tomatoes
20,31.0,26.0,Harvest,Point Source,6 Tomatoes
21,39.0,26.0,Harvest,Point Source,6 Tomatoes
22,75.0,26.0,Harvest,Point Source,6 Tomatoes
23,78.0,26.0,Harvest,Point Source,6 Tomatoes
24,97.0,26.0,Harvest,Point Source,6 Tomatoes
25,961.0,26.0,Harvest,Point Source,6 Tomatoes
26,467.0,26.0,Harvest,Point Source,6 Tomatoes
27,98.0,26.0,Harvest,Point Source,6 Tomatoes
28,292.0,26.0,Harvest,Point Source,6 Tomatoes
29,217.0,26.0,Harvest,Point Source,6 Tomatoes
30,858.0,26.0,Harvest,Point Source,6 Tomatoes
31,890.0,26.0,Harvest,Point Source,6 Tomatoes
32,279.0,26.0,Harvest,Point Source,6 Tomatoes
33,1013.0,26.0,Harvest,Point Source,6 Tomatoes
34,486.0,26.0,Harvest,Point Source,6 Tomatoes
35,307.0,26.0,Harvest,Point Source,6 Tomatoes
36,148.0,26.0,Harvest,Point Source,6 Tomatoes
37,1602.0,26.0,Harvest,Point Source,6 Tomatoes
38,241.0,26.0,Harvest,Point Source,6 Tomatoes
39,251.0,26.0,Harvest,Point Source,6 Tomatoes
40,716.0,26.0,Harvest,Point Source,6 Tomatoes
41,235.0,26.0,Harvest,Point Source,6 Tomatoes
42,615.0,26.0,Harvest,Point Source,6 Tomatoes
43,240.0,26.0,Harvest,Point Source,6 Tomatoes
44,1573.0,26.0,Harvest,Point Source,6 Tomatoes
45,539.0,26.0,Harvest,Point Source,6 Tomatoes
46,390.0,26.0,Harvest,Point Source,6 Tomatoes
47,396.0,26.0,Harvest,Point Source,6 Tomatoes
48,170.0,26.0,Harvest,Point Source,6 Tomatoes
49,84.0,26.0,Harvest,Point Source,6 Tomatoes
0,41.0,27.0,Harvest,Point Source,6 Tomatoes
1,45.0,27.0,Harvest,Point Source,6 Tomatoes
2,84.0,27.0,Harvest,Point Source,6 Tomatoes
3,52.0,27.0,Harvest,Point Source,6 Tomatoes
4,89.0,27.0,Harvest,Point Source,6 Tomatoes
5,937.0,27.0,Harvest,Point Source,6 Tomatoes
6,440.0,27.0,Harvest,Point Source,6 Tomatoes
7,85.0,27.0,Harvest,Point Source,6 Tomatoes
8,289.0,27.0,Harvest,Point Source,6 Tomatoes
9,229.0,27.0,Harvest,Point Source,6 Tomatoes
10,900.0,27.0,Harvest,Point Source,6 Tomatoes
11,920.0,27.0,Harvest,Point Source,6 Tomatoes
12,233.0,27.0,Harvest,Point Source,6 Tomatoes
13,1032.0,27.0,Harvest,Point Source,6 Tomatoes
14,529.0,27.0,Harvest,Point Source,6 Tomatoes
15,290.0,27.0,Harvest,Point Source,6 Tomatoes
16,136.0,27.0,Harvest,Point Source,6 Tomatoes
17,1687.0,27.0,Harvest,Point Source,6 Tomatoes
18,202.0,27.0,Harvest,Point Source,6 Tomatoes
19,226.0,27.0,Harvest,Point Source,6 Tomatoes
20,616.0,27.0,Harvest,Point Source,6 Tomatoes
21,226.0,27.0,Harvest,Point Source,6 Tomatoes
22,648.0,27.0,Harvest,Point Source,6 Tomatoes
23,239.0,27.0,Harvest,Point Source,6 Tomatoes
24,1610.0,27.0,Harvest,Point Source,6 Tomatoes
25,522.0,27.0,Harvest,Point Source,6 Tomatoes
26,396.0,27.0,Harvest,Point Source,6 Tomatoes
27,430.0,27.0,Harvest,Point Source,6 Tomatoes
28,159.0,27.0,Harvest,Point Source,6 Tomatoes
29,114.0,27.0,Harvest,Point Source,6 Tomatoes
30,205.0,27.0,Harvest,Point Source,6 Tomatoes
31,486.0,27.0,Harvest,Point Source,6 Tomatoes
32,903.0,27.0,Harvest,Point Source,6 Tomatoes
33,156.0,27.0,Harvest,Point Source,6 Tomatoes
34,412.0,27.0,Harvest,Point Source,6 Tomatoes
35,59.0,27.0,Harvest,Point Source,6 Tomatoes
36,298.0,27.0,Harvest,Point Source,6 Tomatoes
37,128.0,27.0,Harvest,Point Source,6 Tomatoes
38,839.0,27.0,Harvest,Point Source,6 Tomatoes
39,410.0,27.0,Harvest,Point Source,6 Tomatoes
40,1610.0,27.0,Harvest,Point Source,6 Tomatoes
41,184.0,27.0,Harvest,Point Source,6 Tomatoes
42,102.0,27.0,Harvest,Point Source,6 Tomatoes
43,532.0,27.0,Harvest,Point Source,6 Tomatoes
44,52.0,27.0,Harvest,Point Source,6 Tomatoes
45,121.0,27.0,Harvest,Point Source,6 Tomatoes
46,263.0,27.0,Harvest,Point Source,6 Tomatoes
47,1890.0,27.0,Harvest,Point Source,6 Tomatoes
48,108.0,27.0,Harvest,Point Source,6 Tomatoes
49,42.0,27.0,Harvest,Point Source,6 Tomatoes
0,652.0,28.0,Harvest,Point Source,6 Tomatoes
1,219.0,28.0,Harvest,Point Source,6 Tomatoes
2,653.0,28.0,Harvest,Point Source,6 Tomatoes
3,246.0,28.0,Harvest,Point Source,6 Tomatoes
4,1596.0,28.0,Harvest,Point Source,6 Tomatoes
5,532.0,28.0,Harvest,Point Source,6 Tomatoes
6,394.0,28.0,Harvest,Point Source,6 Tomatoes
7,397.0,28.0,Harvest,Point Source,6 Tomatoes
8,147.0,28.0,Harvest,Point Source,6 Tomatoes
9,109.0,28.0,Harvest,Point Source,6 Tomatoes
10,226.0,28.0,Harvest,Point Source,6 Tomatoes
11,507.0,28.0,Harvest,Point Source,6 Tomatoes
12,963.0,28.0,Harvest,Point Source,6 Tomatoes
13,120.0,28.0,Harvest,Point Source,6 Tomatoes
14,345.0,28.0,Harvest,Point Source,6 Tomatoes
15,59.0,28.0,Harvest,Point Source,6 Tomatoes
16,325.0,28.0,Harvest,Point Source,6 Tomatoes
17,147.0,28.0,Harvest,Point Source,6 Tomatoes
18,832.0,28.0,Harvest,Point Source,6 Tomatoes
19,369.0,28.0,Harvest,Point Source,6 Tomatoes
20,1613.0,28.0,Harvest,Point Source,6 Tomatoes
21,188.0,28.0,Harvest,Point Source,6 Tomatoes
22,113.0,28.0,Harvest,Point Source,6 Tomatoes
23,593.0,28.0,Harvest,Point Source,6 Tomatoes
24,63.0,28.0,Harvest,Point Source,6 Tomatoes
25,137.0,28.0,Harvest,Point Source,6 Tomatoes
26,222.0,28.0,Harvest,Point Source,6 Tomatoes
27,1871.0,28.0,Harvest,Point Source,6 Tomatoes
28,113.0,28.0,Harvest,Point Source,6 Tomatoes
29,46.0,28.0,Harvest,Point Source,6 Tomatoes
30,64.0,28.0,Harvest,Point Source,6 Tomatoes
31,362.0,28.0,Harvest,Point Source,6 Tomatoes
32,197.0,28.0,Harvest,Point Source,6 Tomatoes
33,448.0,28.0,Harvest,Point Source,6 Tomatoes
34,137.0,28.0,Harvest,Point Source,6 Tomatoes
35,917.0,28.0,Harvest,Point Source,6 Tomatoes
36,60.0,28.0,Harvest,Point Source,6 Tomatoes
37,56.0,28.0,Harvest,Point Source,6 Tomatoes
38,60.0,28.0,Harvest,Point Source,6 Tomatoes
39,69.0,28.0,Harvest,Point Source,6 Tomatoes
40,0.0,28.0,Harvest,Point Source,6 Tomatoes
41,43.0,28.0,Harvest,Point Source,6 Tomatoes
42,115.0,28.0,Harvest,Point Source,6 Tomatoes
43,419.0,28.0,Harvest,Point Source,6 Tomatoes
44,365.0,28.0,Harvest,Point Source,6 Tomatoes
45,134.0,28.0,Harvest,Point Source,6 Tomatoes
46,9.0,28.0,Harvest,Point Source,6 Tomatoes
47,945.0,28.0,Harvest,Point Source,6 Tomatoes
48,1595.0,28.0,Harvest,Point Source,6 Tomatoes
49,1029.0,28.0,Harvest,Point Source,6 Tomatoes
0,1615.0,29.0,Harvest,Point Source,6 Tomatoes
1,189.0,29.0,Harvest,Point Source,6 Tomatoes
2,117.0,29.0,Harvest,Point Source,6 Tomatoes
3,599.0,29.0,Harvest,Point Source,6 Tomatoes
4,56.0,29.0,Harvest,Point Source,6 Tomatoes
5,131.0,29.0,Harvest,Point Source,6 Tomatoes
6,208.0,29.0,Harvest,Point Source,6 Tomatoes
7,1855.0,29.0,Harvest,Point Source,6 Tomatoes
8,127.0,29.0,Harvest,Point Source,6 Tomatoes
9,52.0,29.0,Harvest,Point Source,6 Tomatoes
10,63.0,29.0,Harvest,Point Source,6 Tomatoes
11,348.0,29.0,Harvest,Point Source,6 Tomatoes
12,187.0,29.0,Harvest,Point Source,6 Tomatoes
13,488.0,29.0,Harvest,Point Source,6 Tomatoes
14,107.0,29.0,Harvest,Point Source,6 Tomatoes
15,918.0,29.0,Harvest,Point Source,6 Tomatoes
16,50.0,29.0,Harvest,Point Source,6 Tomatoes
17,57.0,29.0,Harvest,Point Source,6 Tomatoes
18,63.0,29.0,Harvest,Point Source,6 Tomatoes
19,68.0,29.0,Harvest,Point Source,6 Tomatoes
20,0.0,29.0,Harvest,Point Source,6 Tomatoes
21,41.0,29.0,Harvest,Point Source,6 Tomatoes
22,157.0,29.0,Harvest,Point Source,6 Tomatoes
23,408.0,29.0,Harvest,Point Source,6 Tomatoes
24,362.0,29.0,Harvest,Point Source,6 Tomatoes
25,136.0,29.0,Harvest,Point Source,6 Tomatoes
26,17.0,29.0,Harvest,Point Source,6 Tomatoes
27,920.0,29.0,Harvest,Point Source,6 Tomatoes
28,1558.0,29.0,Harvest,Point Source,6 Tomatoes
29,1007.0,29.0,Harvest,Point Source,6 Tomatoes
30,649.0,29.0,Harvest,Point Source,6 Tomatoes
31,232.0,29.0,Harvest,Point Source,6 Tomatoes
32,86.0,29.0,Harvest,Point Source,6 Tomatoes
33,126.0,29.0,Harvest,Point Source,6 Tomatoes
34,461.0,29.0,Harvest,Point Source,6 Tomatoes
35,2372.0,29.0,Harvest,Point Source,6 Tomatoes
36,342.0,29.0,Harvest,Point Source,6 Tomatoes
37,94.0,29.0,Harvest,Point Source,6 Tomatoes
38,481.0,29.0,Harvest,Point Source,6 Tomatoes
39,269.0,29.0,Harvest,Point Source,6 Tomatoes
40,164.0,29.0,Harvest,Point Source,6 Tomatoes
41,500.0,29.0,Harvest,Point Source,6 Tomatoes
42,50.0,29.0,Harvest,Point Source,6 Tomatoes
43,41.0,29.0,Harvest,Point Source,6 Tomatoes
44,91.0,29.0,Harvest,Point Source,6 Tomatoes
45,565.0,29.0,Harvest,Point Source,6 Tomatoes
46,499.0,29.0,Harvest,Point Source,6 Tomatoes
47,1268.0,29.0,Harvest,Point Source,6 Tomatoes
48,735.0,29.0,Harvest,Point Source,6 Tomatoes
49,247.0,29.0,Harvest,Point Source,6 Tomatoes
0,0.0,30.0,Harvest,Point Source,6 Tomatoes
1,32.0,30.0,Harvest,Point Source,6 Tomatoes
2,133.0,30.0,Harvest,Point Source,6 Tomatoes
3,408.0,30.0,Harvest,Point Source,6 Tomatoes
4,367.0,30.0,Harvest,Point Source,6 Tomatoes
5,128.0,30.0,Harvest,Point Source,6 Tomatoes
6,15.0,30.0,Harvest,Point Source,6 Tomatoes
7,909.0,30.0,Harvest,Point Source,6 Tomatoes
8,1543.0,30.0,Harvest,Point Source,6 Tomatoes
9,1088.0,30.0,Harvest,Point Source,6 Tomatoes
10,597.0,30.0,Harvest,Point Source,6 Tomatoes
11,228.0,30.0,Harvest,Point Source,6 Tomatoes
12,77.0,30.0,Harvest,Point Source,6 Tomatoes
13,110.0,30.0,Harvest,Point Source,6 Tomatoes
14,448.0,30.0,Harvest,Point Source,6 Tomatoes
15,2422.0,30.0,Harvest,Point Source,6 Tomatoes
16,337.0,30.0,Harvest,Point Source,6 Tomatoes
17,76.0,30.0,Harvest,Point Source,6 Tomatoes
18,470.0,30.0,Harvest,Point Source,6 Tomatoes
19,222.0,30.0,Harvest,Point Source,6 Tomatoes
20,160.0,30.0,Harvest,Point Source,6 Tomatoes
21,502.0,30.0,Harvest,Point Source,6 Tomatoes
22,59.0,30.0,Harvest,Point Source,6 Tomatoes
23,49.0,30.0,Harvest,Point Source,6 Tomatoes
24,79.0,30.0,Harvest,Point Source,6 Tomatoes
25,548.0,30.0,Harvest,Point Source,6 Tomatoes
26,497.0,30.0,Harvest,Point Source,6 Tomatoes
27,1289.0,30.0,Harvest,Point Source,6 Tomatoes
28,771.0,30.0,Harvest,Point Source,6 Tomatoes
29,217.0,30.0,Harvest,Point Source,6 Tomatoes
30,223.0,30.0,Harvest,Point Source,6 Tomatoes
31,989.0,30.0,Harvest,Point Source,6 Tomatoes
32,810.0,30.0,Harvest,Point Source,6 Tomatoes
33,279.0,30.0,Harvest,Point Source,6 Tomatoes
34,638.0,30.0,Harvest,Point Source,6 Tomatoes
35,315.0,30.0,Harvest,Point Source,6 Tomatoes
36,404.0,30.0,Harvest,Point Source,6 Tomatoes
37,227.0,30.0,Harvest,Point Source,6 Tomatoes
38,185.0,30.0,Harvest,Point Source,6 Tomatoes
39,94.0,30.0,Harvest,Point Source,6 Tomatoes
40,1189.0,30.0,Harvest,Point Source,6 Tomatoes
41,292.0,30.0,Harvest,Point Source,6 Tomatoes
42,1078.0,30.0,Harvest,Point Source,6 Tomatoes
43,189.0,30.0,Harvest,Point Source,6 Tomatoes
44,304.0,30.0,Harvest,Point Source,6 Tomatoes
45,371.0,30.0,Harvest,Point Source,6 Tomatoes
46,230.0,30.0,Harvest,Point Source,6 Tomatoes
47,1690.0,30.0,Harvest,Point Source,6 Tomatoes
48,275.0,30.0,Harvest,Point Source,6 Tomatoes
49,153.0,30.0,Harvest,Point Source,6 Tomatoes
0,184.0,31.0,Harvest,Point Source,6 Tomatoes
1,493.0,31.0,Harvest,Point Source,6 Tomatoes
2,59.0,31.0,Harvest,Point Source,6 Tomatoes
3,38.0,31.0,Harvest,Point Source,6 Tomatoes
4,64.0,31.0,Harvest,Point Source,6 Tomatoes
5,563.0,31.0,Harvest,Point Source,6 Tomatoes
6,482.0,31.0,Harvest,Point Source,6 Tomatoes
7,1306.0,31.0,Harvest,Point Source,6 Tomatoes
8,732.0,31.0,Harvest,Point Source,6 Tomatoes
9,221.0,31.0,Harvest,Point Source,6 Tomatoes
10,199.0,31.0,Harvest,Point Source,6 Tomatoes
11,973.0,31.0,Harvest,Point Source,6 Tomatoes
12,891.0,31.0,Harvest,Point Source,6 Tomatoes
13,276.0,31.0,Harvest,Point Source,6 Tomatoes
14,678.0,31.0,Harvest,Point Source,6 Tomatoes
15,349.0,31.0,Harvest,Point Source,6 Tomatoes
16,414.0,31.0,Harvest,Point Source,6 Tomatoes
17,210.0,31.0,Harvest,Point Source,6 Tomatoes
18,158.0,31.0,Harvest,Point Source,6 Tomatoes
19,104.0,31.0,Harvest,Point Source,6 Tomatoes
20,1254.0,31.0,Harvest,Point Source,6 Tomatoes
21,302.0,31.0,Harvest,Point Source,6 Tomatoes
22,1064.0,31.0,Harvest,Point Source,6 Tomatoes
23,189.0,31.0,Harvest,Point Source,6 Tomatoes
24,304.0,31.0,Harvest,Point Source,6 Tomatoes
25,364.0,31.0,Harvest,Point Source,6 Tomatoes
26,252.0,31.0,Harvest,Point Source,6 Tomatoes
27,1659.0,31.0,Harvest,Point Source,6 Tomatoes
28,271.0,31.0,Harvest,Point Source,6 Tomatoes
29,167.0,31.0,Harvest,Point Source,6 Tomatoes
30,413.0,31.0,Harvest,Point Source,6 Tomatoes
31,20.0,31.0,Harvest,Point Source,6 Tomatoes
32,375.0,31.0,Harvest,Point Source,6 Tomatoes
33,120.0,31.0,Harvest,Point Source,6 Tomatoes
34,338.0,31.0,Harvest,Point Source,6 Tomatoes
35,110.0,31.0,Harvest,Point Source,6 Tomatoes
36,1909.0,31.0,Harvest,Point Source,6 Tomatoes
37,1381.0,31.0,Harvest,Point Source,6 Tomatoes
38,59.0,31.0,Harvest,Point Source,6 Tomatoes
39,282.0,31.0,Harvest,Point Source,6 Tomatoes
40,35.0,31.0,Harvest,Point Source,6 Tomatoes
41,52.0,31.0,Harvest,Point Source,6 Tomatoes
42,77.0,31.0,Harvest,Point Source,6 Tomatoes
43,181.0,31.0,Harvest,Point Source,6 Tomatoes
44,2984.0,31.0,Harvest,Point Source,6 Tomatoes
45,920.0,31.0,Harvest,Point Source,6 Tomatoes
46,209.0,31.0,Harvest,Point Source,6 Tomatoes
47,163.0,31.0,Harvest,Point Source,6 Tomatoes
48,810.0,31.0,Harvest,Point Source,6 Tomatoes
49,239.0,31.0,Harvest,Point Source,6 Tomatoes
0,1256.0,32.0,Harvest,Point Source,6 Tomatoes
1,295.0,32.0,Harvest,Point Source,6 Tomatoes
2,1073.0,32.0,Harvest,Point Source,6 Tomatoes
3,206.0,32.0,Harvest,Point Source,6 Tomatoes
4,295.0,32.0,Harvest,Point Source,6 Tomatoes
5,353.0,32.0,Harvest,Point Source,6 Tomatoes
6,236.0,32.0,Harvest,Point Source,6 Tomatoes
7,1595.0,32.0,Harvest,Point Source,6 Tomatoes
8,262.0,32.0,Harvest,Point Source,6 Tomatoes
9,163.0,32.0,Harvest,Point Source,6 Tomatoes
10,414.0,32.0,Harvest,Point Source,6 Tomatoes
11,21.0,32.0,Harvest,Point Source,6 Tomatoes
12,378.0,32.0,Harvest,Point Source,6 Tomatoes
13,156.0,32.0,Harvest,Point Source,6 Tomatoes
14,353.0,32.0,Harvest,Point Source,6 Tomatoes
15,101.0,32.0,Harvest,Point Source,6 Tomatoes
16,1924.0,32.0,Harvest,Point Source,6 Tomatoes
17,1334.0,32.0,Harvest,Point Source,6 Tomatoes
18,60.0,32.0,Harvest,Point Source,6 Tomatoes
19,286.0,32.0,Harvest,Point Source,6 Tomatoes
20,35.0,32.0,Harvest,Point Source,6 Tomatoes
