,Cont,Pick,Type,Mass,Cont Type,HI
36,369.0,2.0,PH,1 Tomato,Uniform,150975.0
37,7384.0,2.0,PH,1 Tomato,Uniform,150975.0
38,0.0,2.0,PH,1 Tomato,Uniform,150975.0
39,0.0,2.0,PH,1 Tomato,Uniform,150975.0
40,188.0,2.0,PH,1 Tomato,Uniform,150975.0
41,0.0,2.0,PH,1 Tomato,Uniform,150975.0
42,0.0,2.0,PH,1 Tomato,Uniform,150975.0
43,0.0,2.0,PH,1 Tomato,Uniform,150975.0
44,1825.0,2.0,PH,1 Tomato,Uniform,150975.0
45,0.0,2.0,PH,1 Tomato,Uniform,150975.0
46,2317.0,2.0,PH,1 Tomato,Uniform,150975.0
47,0.0,2.0,PH,1 Tomato,Uniform,150975.0
48,0.0,2.0,PH,1 Tomato,Uniform,150975.0
49,0.0,2.0,PH,1 Tomato,Uniform,150975.0
0,4.0,3.0,PH,1 Tomato,Uniform,150975.0
1,0.0,3.0,PH,1 Tomato,Uniform,150975.0
2,0.0,3.0,PH,1 Tomato,Uniform,150975.0
3,11790.0,3.0,PH,1 Tomato,Uniform,150975.0
4,466.0,3.0,PH,1 Tomato,Uniform,150975.0
5,0.0,3.0,PH,1 Tomato,Uniform,150975.0
6,169.0,3.0,PH,1 Tomato,Uniform,150975.0
7,19467.0,3.0,PH,1 Tomato,Uniform,150975.0
8,4419.0,3.0,PH,1 Tomato,Uniform,150975.0
9,19598.0,3.0,PH,1 Tomato,Uniform,150975.0
10,0.0,3.0,PH,1 Tomato,Uniform,150975.0
11,9.0,3.0,PH,1 Tomato,Uniform,150975.0
12,0.0,3.0,PH,1 Tomato,Uniform,150975.0
13,0.0,3.0,PH,1 Tomato,Uniform,150975.0
14,0.0,3.0,PH,1 Tomato,Uniform,150975.0
15,8.0,3.0,PH,1 Tomato,Uniform,150975.0
16,1.0,3.0,PH,1 Tomato,Uniform,150975.0
17,0.0,3.0,PH,1 Tomato,Uniform,150975.0
18,9.0,3.0,PH,1 Tomato,Uniform,150975.0
19,11697.0,3.0,PH,1 Tomato,Uniform,150975.0
20,58.0,3.0,PH,1 Tomato,Uniform,150975.0
21,1263.0,3.0,PH,1 Tomato,Uniform,150975.0
22,0.0,3.0,PH,1 Tomato,Uniform,150975.0
23,315.0,3.0,PH,1 Tomato,Uniform,150975.0
24,117196.0,3.0,PH,1 Tomato,Uniform,150975.0
25,54264.0,3.0,PH,1 Tomato,Uniform,150975.0
26,25200.0,3.0,PH,1 Tomato,Uniform,150975.0
27,208.0,3.0,PH,1 Tomato,Uniform,150975.0
28,4445.0,3.0,PH,1 Tomato,Uniform,150975.0
29,0.0,3.0,PH,1 Tomato,Uniform,150975.0
30,4576.0,3.0,PH,1 Tomato,Uniform,150975.0
31,0.0,3.0,PH,1 Tomato,Uniform,150975.0
32,148.0,3.0,PH,1 Tomato,Uniform,150975.0
33,19510.0,3.0,PH,1 Tomato,Uniform,150975.0
34,0.0,3.0,PH,1 Tomato,Uniform,150975.0
35,0.0,3.0,PH,1 Tomato,Uniform,150975.0
36,5.0,3.0,PH,1 Tomato,Uniform,150975.0
37,223.0,3.0,PH,1 Tomato,Uniform,150975.0
38,19580.0,3.0,PH,1 Tomato,Uniform,150975.0
39,0.0,3.0,PH,1 Tomato,Uniform,150975.0
40,5.0,3.0,PH,1 Tomato,Uniform,150975.0
41,32765.0,3.0,PH,1 Tomato,Uniform,150975.0
42,4517.0,3.0,PH,1 Tomato,Uniform,150975.0
43,11743.0,3.0,PH,1 Tomato,Uniform,150975.0
44,49.0,3.0,PH,1 Tomato,Uniform,150975.0
45,0.0,3.0,PH,1 Tomato,Uniform,150975.0
46,56.0,3.0,PH,1 Tomato,Uniform,150975.0
47,3540.0,3.0,PH,1 Tomato,Uniform,150975.0
48,0.0,3.0,PH,1 Tomato,Uniform,150975.0
49,3473.0,3.0,PH,1 Tomato,Uniform,150975.0
0,27744.0,1.0,PH,1 Tomato,Uniform,138416.0
1,0.0,1.0,PH,1 Tomato,Uniform,138416.0
2,0.0,1.0,PH,1 Tomato,Uniform,138416.0
3,0.0,1.0,PH,1 Tomato,Uniform,138416.0
4,0.0,1.0,PH,1 Tomato,Uniform,138416.0
5,21376.0,1.0,PH,1 Tomato,Uniform,138416.0
6,27771.0,1.0,PH,1 Tomato,Uniform,138416.0
